Timestamp,Orientation X,Orientation Y,Orientation Z,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Linear Acceleration X,Linear Acceleration Y,Linear Acceleration Z,Magnetic Field X,Magnetic Field Y,Magnetic Field Z,Raw IMU Data String
1710358277.7158444,-24.512,4.795,0.648,0.1152,0.2582,0.9224,-0.011,-1.913,-5.497,-0.074586,0.386825,-0.48447,"$VNYMR,-024.512,+004.795,+000.648,+00.1152,+00.2582,+00.9224,-00.011,-01.913,-05.497,-00.074586,+00.386825,-00.484470*68"
1710358277.7691634,-25.261,4.859,0.834,0.1108,0.2505,0.9248,0.143,-1.886,-6.621,0.315251,-0.233269,-0.579059,"$VNYMR,-025.261,+004.859,+000.834,+00.1108,+00.2505,+00.9248,+00.143,-01.886,-06.621,+00.315251,-00.233269,-00.579059*63"
1710358277.8189147,-26.132,4.119,1.415,0.1141,0.2582,0.9249,0.396,-0.528,-9.826,0.514193,-0.666741,-0.580588,"$VNYMR,-026.132,+004.119,+001.415,+00.1141,+00.2582,+00.9249,+00.396,-00.528,-09.826,+00.514193,-00.666741,-00.580588*6F"
1710358277.8353665,-26.957,3.194,2.088,0.1207,0.2703,0.9199,0.637,0.452,-13.323,0.476935,-0.576352,-0.510744,"$VNYMR,-026.957,+003.194,+002.088,+00.1207,+00.2703,+00.9199,+00.637,+00.452,-13.323,+00.476935,-00.576352,-00.510744*6E"
1710358277.8634348,-27.575,2.824,2.522,0.1218,0.2747,0.9161,0.993,1.064,-13.151,0.20647,-0.0517,-0.337105,"$VNYMR,-027.575,+002.824,+002.522,+00.1218,+00.2747,+00.9161,+00.993,+01.064,-13.151,+00.206470,-00.051700,-00.337105*64"
1710358277.9149015,-28.008,3.079,2.539,0.1198,0.2781,0.916,0.837,0.213,-10.088,-0.05698,0.282523,-0.283728,"$VNYMR,-028.008,+003.079,+002.539,+00.1198,+00.2781,+00.9160,+00.837,+00.213,-10.088,-00.056980,+00.282523,-00.283728*68"
1710358277.9565618,-28.39,3.538,2.363,0.1124,0.2738,0.922,0.461,-1.127,-7.357,-0.140905,0.288718,-0.303559,"$VNYMR,-028.390,+003.538,+002.363,+00.1124,+00.2738,+00.9220,+00.461,-01.127,-07.357,-00.140905,+00.288718,-00.303559*6C"
1710358277.9991386,-28.935,3.835,2.103,0.1085,0.286,0.9153,0.328,-1.176,-6.63,-0.16412,0.126113,-0.433659,"$VNYMR,-028.935,+003.835,+002.103,+00.1085,+00.2860,+00.9153,+00.328,-01.176,-06.630,-00.164120,+00.126113,-00.433659*6D"
1710358278.0414164,-29.571,3.874,1.862,0.1063,0.2794,0.9203,0.598,-1.102,-7.14,-0.111737,-0.00014,-0.462425,"$VNYMR,-029.571,+003.874,+001.862,+00.1063,+00.2794,+00.9203,+00.598,-01.102,-07.140,-00.111737,-00.000140,-00.462425*67"
1710358278.0838692,-30.201,3.837,1.711,0.1042,0.2761,0.9203,0.95,0.161,-8.429,-0.045941,-0.005625,-0.395857,"$VNYMR,-030.201,+003.837,+001.711,+00.1042,+00.2761,+00.9203,+00.950,+00.161,-08.429,-00.045941,-00.005625,-00.395857*6D"
1710358278.1259325,-30.489,3.925,1.729,0.102,0.2739,0.9215,1.515,0.422,-9.012,0.063143,0.073243,-0.104815,"$VNYMR,-030.489,+003.925,+001.729,+00.1020,+00.2739,+00.9215,+01.515,+00.422,-09.012,+00.063143,+00.073243,-00.104815*68"
1710358278.1683764,-30.555,4.006,1.797,0.1011,0.2806,0.9201,1.737,0.131,-9.124,0.005244,0.046963,-0.027896,"$VNYMR,-030.555,+004.006,+001.797,+00.1011,+00.2806,+00.9201,+01.737,+00.131,-09.124,+00.005244,+00.046963,-00.027896*67"
1710358278.2107067,-30.618,4.021,1.691,0.1021,0.2751,0.924,1.63,0.01,-8.967,-0.109207,-0.039382,-0.057444,"$VNYMR,-030.618,+004.021,+001.691,+00.1021,+00.2751,+00.9240,+01.630,+00.010,-08.967,-00.109207,-00.039382,-00.057444*6D"
1710358278.2548075,-30.583,4.11,1.567,0.0999,0.2707,0.9252,1.27,-0.522,-10.828,-0.076695,0.18416,0.04614,"$VNYMR,-030.583,+004.110,+001.567,+00.0999,+00.2707,+00.9252,+01.270,-00.522,-10.828,-00.076695,+00.184160,+00.046140*61"
1710358278.2974205,-30.483,4.376,1.49,0.099,0.2762,0.9276,0.934,-0.777,-11.259,-0.023913,0.076433,0.100692,"$VNYMR,-030.483,+004.376,+001.490,+00.0990,+00.2762,+00.9276,+00.934,-00.777,-11.259,-00.023913,+00.076433,+00.100692*67"
1710358278.3397815,-30.354,4.416,1.574,0.1002,0.284,0.9187,0.676,-2.193,-13.492,0.072468,0.088465,0.027601,"$VNYMR,-030.354,+004.416,+001.574,+00.1002,+00.2840,+00.9187,+00.676,-02.193,-13.492,+00.072468,+00.088465,+00.027601*6A"
1710358278.3813486,-30.538,4.694,1.633,0.0969,0.2752,0.9225,1.195,-1.183,-13.034,0.051481,0.240985,-0.212026,"$VNYMR,-030.538,+004.694,+001.633,+00.0969,+00.2752,+00.9225,+01.195,-01.183,-13.034,+00.051481,+00.240985,-00.212026*6F"
1710358278.4233966,-30.769,5.004,1.74,0.0919,0.2841,0.9183,1.781,1.054,-12.453,0.124306,0.204218,-0.07533,"$VNYMR,-030.769,+005.004,+001.740,+00.0919,+00.2841,+00.9183,+01.781,+01.054,-12.453,+00.124306,+00.204218,-00.075330*6E"
1710358278.4516048,-30.66,5.247,1.916,0.0907,0.2786,0.9196,2.031,1.769,-12.676,0.09274,0.168063,0.203432,"$VNYMR,-030.660,+005.247,+001.916,+00.0907,+00.2786,+00.9196,+02.031,+01.769,-12.676,+00.092740,+00.168063,+00.203432*6F"
1710358278.4664369,-30.12,5.53,1.948,0.0896,0.2753,0.9221,0.832,1.518,-12.834,-0.087103,0.239642,0.490059,"$VNYMR,-030.120,+005.530,+001.948,+00.0896,+00.2753,+00.9221,+00.832,+01.518,-12.834,-00.087103,+00.239642,+00.490059*6F"
1710358278.49305,-29.17,5.837,1.901,0.0886,0.2786,0.9169,-0.917,-0.947,-12.434,-0.1227,0.266957,0.68324,"$VNYMR,-029.170,+005.837,+001.901,+00.0886,+00.2786,+00.9169,-00.917,-00.947,-12.434,-00.122700,+00.266957,+00.683240*6E"
1710358278.5177493,-28.372,6.349,1.621,0.0905,0.2686,0.9273,-1.524,-2.02,-10.848,-0.336725,0.427057,0.44706,"$VNYMR,-028.372,+006.349,+001.621,+00.0905,+00.2686,+00.9273,-01.524,-02.020,-10.848,-00.336725,+00.427057,+00.447060*62"
1710358278.5441217,-27.929,7.072,1.191,0.0852,0.2654,0.9335,-1.258,-1.65,-9.045,-0.331224,0.55353,0.217366,"$VNYMR,-027.929,+007.072,+001.191,+00.0852,+00.2654,+00.9335,-01.258,-01.650,-09.045,-00.331224,+00.553530,+00.217366*60"
1710358278.5697873,-27.78,7.844,0.796,0.0777,0.2566,0.932,-0.486,-0.613,-6.642,-0.231595,0.485632,0.021734,"$VNYMR,-027.780,+007.844,+000.796,+00.0777,+00.2566,+00.9320,-00.486,-00.613,-06.642,-00.231595,+00.485632,+00.021734*61"
1710358278.5955076,-27.792,8.279,0.486,0.0727,0.2645,0.9278,0.744,0.943,-4.772,-0.209358,0.150455,-0.020786,"$VNYMR,-027.792,+008.279,+000.486,+00.0727,+00.2645,+00.9278,+00.744,+00.943,-04.772,-00.209358,+00.150455,-00.020786*6B"
1710358278.620474,-27.692,8.031,0.294,0.0736,0.2578,0.9343,1.181,1.667,-4.582,-0.108083,-0.460527,0.132068,"$VNYMR,-027.692,+008.031,+000.294,+00.0736,+00.2578,+00.9343,+01.181,+01.667,-04.582,-00.108083,-00.460527,+00.132068*6E"
1710358278.6467872,-27.379,7.012,0.201,0.0891,0.2542,0.9364,0.58,1.29,-7.753,-0.06878,-0.862307,0.261496,"$VNYMR,-027.379,+007.012,+000.201,+00.0891,+00.2542,+00.9364,+00.580,+01.290,-07.753,-00.068780,-00.862307,+00.261496*6E"
1710358278.6733365,-26.843,5.675,0.27,0.1015,0.2495,0.9307,-0.303,-0.036,-11.151,0.034782,-0.921915,0.40239,"$VNYMR,-026.843,+005.675,+000.270,+00.1015,+00.2495,+00.9307,-00.303,-00.036,-11.151,+00.034782,-00.921915,+00.402390*64"
1710358278.6978233,-26.415,4.659,0.253,0.1089,0.2549,0.9297,-0.313,-1.1,-12.442,-0.09564,-0.532366,0.198012,"$VNYMR,-026.415,+004.659,+000.253,+00.1089,+00.2549,+00.9297,-00.313,-01.100,-12.442,-00.095640,-00.532366,+00.198012*65"
1710358278.724444,-26.265,4.301,0.078,0.1131,0.2582,0.9223,0.569,-0.219,-10.881,-0.163029,-0.086785,0.058104,"$VNYMR,-026.265,+004.301,+000.078,+00.1131,+00.2582,+00.9223,+00.569,-00.219,-10.881,-00.163029,-00.086785,+00.058104*62"
1710358278.7496831,-26.196,4.386,-0.219,0.1129,0.2482,0.93,1.492,0.414,-8.635,-0.213464,0.095669,0.058114,"$VNYMR,-026.196,+004.386,-000.219,+00.1129,+00.2482,+00.9300,+01.492,+00.414,-08.635,-00.213464,+00.095669,+00.058114*67"
1710358278.7753525,-26.024,4.49,-0.488,0.1118,0.2482,0.9313,1.579,0.217,-7.885,-0.182776,0.05089,0.159669,"$VNYMR,-026.024,+004.490,-000.488,+00.1118,+00.2482,+00.9313,+01.579,+00.217,-07.885,-00.182776,+00.050890,+00.159669*6D"
1710358278.8009906,-25.776,4.442,-0.716,0.1149,0.2448,0.934,1.303,0.687,-8.519,-0.133075,-0.068215,0.224788,"$VNYMR,-025.776,+004.442,-000.716,+00.1149,+00.2448,+00.9340,+01.303,+00.687,-08.519,-00.133075,-00.068215,+00.224788*63"
1710358278.826866,-25.474,4.354,-0.805,0.1168,0.2393,0.9342,0.816,-0.648,-9.182,-0.039614,-0.044455,0.16284,"$VNYMR,-025.474,+004.354,-000.805,+00.1168,+00.2393,+00.9342,+00.816,-00.648,-09.182,-00.039614,-00.044455,+00.162840*6F"
1710358278.8524358,-25.368,4.319,-0.759,0.1179,0.2426,0.9291,0.833,-0.454,-9.598,0.049714,0.021772,0.015235,"$VNYMR,-025.368,+004.319,-000.759,+00.1179,+00.2426,+00.9291,+00.833,-00.454,-09.598,+00.049714,+00.021772,+00.015235*61"
1710358278.8803551,-25.417,4.363,-0.614,0.1158,0.2404,0.9303,1.085,0.626,-9.772,0.14161,0.053166,-0.037561,"$VNYMR,-025.417,+004.363,-000.614,+00.1158,+00.2404,+00.9303,+01.085,+00.626,-09.772,+00.141610,+00.053166,-00.037561*6B"
1710358278.9032512,-25.454,4.457,-0.311,0.117,0.2459,0.9328,1.254,0.617,-10.006,0.212893,0.12133,-0.016881,"$VNYMR,-025.454,+004.457,-000.311,+00.1170,+00.2459,+00.9328,+01.254,+00.617,-10.006,+00.212893,+00.121330,-00.016881*62"
1710358278.9289293,-25.564,4.742,-0.181,0.1128,0.2449,0.9314,1.497,0.556,-9.181,0.01123,0.214834,-0.116,"$VNYMR,-025.564,+004.742,-000.181,+00.1128,+00.2449,+00.9314,+01.497,+00.556,-09.181,+00.011230,+00.214834,-00.116000*6E"
1710358278.9547098,-25.7,5.029,-0.098,0.1118,0.2482,0.93,1.586,0.577,-9.394,0.125164,0.164249,-0.074806,"$VNYMR,-025.700,+005.029,-000.098,+00.1118,+00.2482,+00.9300,+01.586,+00.577,-09.394,+00.125164,+00.164249,-00.074806*62"
1710358278.9807425,-25.835,5.196,0.145,0.1078,0.2539,0.9284,0.593,-0.938,-10.242,0.21046,0.096432,-0.131978,"$VNYMR,-025.835,+005.196,+000.145,+00.1078,+00.2539,+00.9284,+00.593,-00.938,-10.242,+00.210460,+00.096432,-00.131978*6E"
1710358279.0062933,-26.239,5.287,0.497,0.1057,0.2517,0.9296,-0.005,-1.884,-11.268,0.278225,0.051965,-0.409545,"$VNYMR,-026.239,+005.287,+000.497,+00.1057,+00.2517,+00.9296,-00.005,-01.884,-11.268,+00.278225,+00.051965,-00.409545*63"
1710358279.0338364,-27.086,5.459,0.8,0.1005,0.254,0.9293,0.805,-0.509,-12.173,0.238146,0.170943,-0.688298,"$VNYMR,-027.086,+005.459,+000.800,+00.1005,+00.2540,+00.9293,+00.805,-00.509,-12.173,+00.238146,+00.170943,-00.688298*66"
1710358279.0584624,-28.046,5.795,1.026,0.0966,0.2618,0.9315,1.967,1.603,-11.244,0.223903,0.203702,-0.601451,"$VNYMR,-028.046,+005.795,+001.026,+00.0966,+00.2618,+00.9315,+01.967,+01.603,-11.244,+00.223903,+00.203702,-00.601451*64"
1710358279.0840085,-28.725,5.925,1.286,0.0936,0.2697,0.9287,2.165,1.063,-10.352,0.2595,-0.02692,-0.395192,"$VNYMR,-028.725,+005.925,+001.286,+00.0936,+00.2697,+00.9287,+02.165,+01.063,-10.352,+00.259500,-00.026920,-00.395192*60"
1710358279.1092553,-29.195,5.63,1.595,0.0926,0.2719,0.9249,0.896,-0.592,-10.12,0.205661,-0.343463,-0.329808,"$VNYMR,-029.195,+005.630,+001.595,+00.0926,+00.2719,+00.9249,+00.896,-00.592,-10.120,+00.205661,-00.343463,-00.329808*60"
1710358279.1351445,-29.677,4.956,1.828,0.0979,0.274,0.9264,-0.248,-0.376,-11.64,0.178518,-0.544867,-0.287783,"$VNYMR,-029.677,+004.956,+001.828,+00.0979,+00.2740,+00.9264,-00.248,-00.376,-11.640,+00.178518,-00.544867,-00.287783*60"
1710358279.1605914,-30.043,4.381,1.996,0.1002,0.284,0.9174,-1.295,-1.754,-13.014,0.098053,-0.294818,-0.247069,"$VNYMR,-030.043,+004.381,+001.996,+00.1002,+00.2840,+00.9174,-01.295,-01.754,-13.014,+00.098053,-00.294818,-00.247069*6D"
1710358279.1864927,-30.546,4.434,1.982,0.0979,0.2751,0.9213,-1.252,-1.654,-11.41,-0.007189,0.196898,-0.434047,"$VNYMR,-030.546,+004.434,+001.982,+00.0979,+00.2751,+00.9213,-01.252,-01.654,-11.410,-00.007189,+00.196898,-00.434047*67"
1710358279.2114584,-31.221,4.979,1.841,0.0928,0.2808,0.9197,-0.371,-0.96,-9.0,-0.106736,0.478171,-0.481838,"$VNYMR,-031.221,+004.979,+001.841,+00.0928,+00.2808,+00.9197,-00.371,-00.960,-09.000,-00.106736,+00.478171,-00.481838*61"
1710358279.2389765,-31.876,5.649,1.586,0.0834,0.2776,0.9256,0.308,-1.201,-6.876,-0.104717,0.389402,-0.428481,"$VNYMR,-031.876,+005.649,+001.586,+00.0834,+00.2776,+00.9256,+00.308,-01.201,-06.876,-00.104717,+00.389402,-00.428481*61"
1710358279.2641902,-32.404,5.896,1.611,0.0792,0.2766,0.9279,0.608,-1.248,-6.203,0.18965,-0.027184,-0.327862,"$VNYMR,-032.404,+005.896,+001.611,+00.0792,+00.2766,+00.9279,+00.608,-01.248,-06.203,+00.189650,-00.027184,-00.327862*67"
1710358279.2897089,-32.852,5.332,2.03,0.0825,0.2854,0.9203,0.28,-1.947,-8.534,0.39955,-0.60573,-0.291224,"$VNYMR,-032.852,+005.332,+002.030,+00.0825,+00.2854,+00.9203,+00.280,-01.947,-08.534,+00.399550,-00.605730,-00.291224*6D"
1710358279.315612,-33.46,4.431,2.619,0.0909,0.2875,0.9207,-0.037,-2.845,-11.659,0.436631,-0.604719,-0.509825,"$VNYMR,-033.460,+004.431,+002.619,+00.0909,+00.2875,+00.9207,-00.037,-02.845,-11.659,+00.436631,-00.604719,-00.509825*68"
1710358279.341209,-34.473,3.857,3.098,0.091,0.293,0.9181,0.652,0.554,-13.417,0.369429,-0.273551,-0.699375,"$VNYMR,-034.473,+003.857,+003.098,+00.0910,+00.2930,+00.9181,+00.652,+00.554,-13.417,+00.369429,-00.273551,-00.699375*65"
1710358279.3680959,-35.209,3.898,3.451,0.086,0.2998,0.9139,1.294,1.357,-11.097,0.181214,0.155215,-0.397611,"$VNYMR,-035.209,+003.898,+003.451,+00.0860,+00.2998,+00.9139,+01.294,+01.357,-11.097,+00.181214,+00.155215,-00.397611*69"
1710358279.394686,-35.662,4.308,3.466,0.083,0.3054,0.9112,1.506,0.196,-7.785,-0.036064,0.277356,-0.312156,"$VNYMR,-035.662,+004.308,+003.466,+00.0830,+00.3054,+00.9112,+01.506,+00.196,-07.785,-00.036064,+00.277356,-00.312156*66"
1710358279.4202216,-36.104,4.608,3.345,0.0791,0.3143,0.9134,1.35,-0.873,-5.883,-0.05844,0.085567,-0.338427,"$VNYMR,-036.104,+004.608,+003.345,+00.0791,+00.3143,+00.9134,+01.350,-00.873,-05.883,-00.058440,+00.085567,-00.338427*66"
1710358279.4454792,-36.607,4.477,3.243,0.0798,0.301,0.9174,1.238,-1.055,-6.413,-0.030534,-0.261648,-0.318043,"$VNYMR,-036.607,+004.477,+003.243,+00.0798,+00.3010,+00.9174,+01.238,-01.055,-06.413,-00.030534,-00.261648,-00.318043*69"
1710358279.4718354,-37.118,4.119,3.182,0.0787,0.3021,0.9123,0.916,-1.698,-8.251,-0.011341,-0.212346,-0.344105,"$VNYMR,-037.118,+004.119,+003.182,+00.0787,+00.3021,+00.9123,+00.916,-01.698,-08.251,-00.011341,-00.212346,-00.344105*61"
1710358279.5274446,-37.592,3.822,3.165,0.0799,0.3054,0.9123,1.301,-1.43,-9.45,0.033758,-0.219622,-0.286639,"$VNYMR,-037.592,+003.822,+003.165,+00.0799,+00.3054,+00.9123,+01.301,-01.430,-09.450,+00.033758,-00.219622,-00.286639*6F"
1710358279.5535154,-38.002,3.619,3.195,0.0808,0.301,0.9162,1.178,-1.483,-9.733,0.007407,-0.117857,-0.272474,"$VNYMR,-038.002,+003.619,+003.195,+00.0808,+00.3010,+00.9162,+01.178,-01.483,-09.733,+00.007407,-00.117857,-00.272474*6A"
1710358279.5699053,-38.425,3.569,3.113,0.0788,0.3043,0.9135,1.371,-1.546,-9.319,-0.061846,-0.02073,-0.316994,"$VNYMR,-038.425,+003.569,+003.113,+00.0788,+00.3043,+00.9135,+01.371,-01.546,-09.319,-00.061846,-00.020730,-00.316994*69"
1710358279.5969222,-38.946,3.598,2.863,0.0757,0.3033,0.9146,1.687,-0.63,-9.191,-0.23578,0.043295,-0.364144,"$VNYMR,-038.946,+003.598,+002.863,+00.0757,+00.3033,+00.9146,+01.687,-00.630,-09.191,-00.235780,+00.043295,-00.364144*63"
1710358279.624163,-39.418,3.714,2.386,0.0747,0.3055,0.9146,1.781,0.205,-9.229,-0.351553,0.046303,-0.295428,"$VNYMR,-039.418,+003.714,+002.386,+00.0747,+00.3055,+00.9146,+01.781,+00.205,-09.229,-00.351553,+00.046303,-00.295428*64"
1710358279.6812878,-39.739,3.687,1.822,0.0744,0.2944,0.9173,1.413,-0.544,-10.268,-0.357374,-0.073549,-0.181814,"$VNYMR,-039.739,+003.687,+001.822,+00.0744,+00.2944,+00.9173,+01.413,-00.544,-10.268,-00.357374,-00.073549,-00.181814*6D"
1710358279.701942,-39.989,3.534,1.333,0.0723,0.2923,0.9235,0.966,-1.771,-10.701,-0.3477,-0.145038,-0.177334,"$VNYMR,-039.989,+003.534,+001.333,+00.0723,+00.2923,+00.9235,+00.966,-01.771,-10.701,-00.347700,-00.145038,-00.177334*69"
1710358279.7228422,-40.321,3.191,0.831,0.0774,0.2877,0.9238,0.577,-2.147,-11.305,-0.342768,-0.291999,-0.307089,"$VNYMR,-040.321,+003.191,+000.831,+00.0774,+00.2877,+00.9238,+00.577,-02.147,-11.305,-00.342768,-00.291999,-00.307089*6D"
1710358279.748758,-40.934,2.716,0.36,0.0783,0.2833,0.9227,0.964,-1.18,-12.721,-0.269747,-0.319386,-0.476269,"$VNYMR,-040.934,+002.716,+000.360,+00.0783,+00.2833,+00.9227,+00.964,-01.180,-12.721,-00.269747,-00.319386,-00.476269*68"
1710358279.7766712,-41.688,2.251,-0.05,0.0784,0.2877,0.9239,1.726,1.052,-13.63,-0.274647,-0.346104,-0.520794,"$VNYMR,-041.688,+002.251,-000.050,+00.0784,+00.2877,+00.9239,+01.726,+01.052,-13.630,-00.274647,-00.346104,-00.520794*62"
1710358279.799951,-42.332,1.811,-0.498,0.0814,0.2799,0.9267,2.431,2.556,-15.062,-0.315735,-0.220367,-0.37495,"$VNYMR,-042.332,+001.811,-000.498,+00.0814,+00.2799,+00.9267,+02.431,+02.556,-15.062,-00.315735,-00.220367,-00.374950*6C"
1710358279.8276613,-42.429,1.784,-1.086,0.0802,0.2766,0.9242,1.22,2.851,-14.466,-0.527641,0.135042,0.138449,"$VNYMR,-042.429,+001.784,-001.086,+00.0802,+00.2766,+00.9242,+01.220,+02.851,-14.466,-00.527641,+00.135042,+00.138449*6F"
1710358279.8518946,-41.936,2.214,-1.926,0.0781,0.2755,0.9266,-0.864,-0.263,-12.888,-0.539064,0.360241,0.438621,"$VNYMR,-041.936,+002.214,-001.926,+00.0781,+00.2755,+00.9266,-00.864,-00.263,-12.888,-00.539064,+00.360241,+00.438621*6D"
1710358279.8793054,-41.392,2.839,-2.477,0.0747,0.2611,0.9317,-2.513,-2.995,-10.866,-0.352748,0.489996,0.306292,"$VNYMR,-041.392,+002.839,-002.477,+00.0747,+00.2611,+00.9317,-02.513,-02.995,-10.866,-00.352748,+00.489996,+00.306292*62"
1710358279.9046547,-41.309,3.626,-3.012,0.0694,0.2579,0.9353,-2.846,-3.04,-8.566,-0.400801,0.584825,-0.095863,"$VNYMR,-041.309,+003.626,-003.012,+00.0694,+00.2579,+00.9353,-02.846,-03.040,-08.566,-00.400801,+00.584825,-00.095863*60"
1710358279.9336865,-41.721,4.443,-3.484,0.059,0.2581,0.9361,-2.114,-1.604,-5.899,-0.276293,0.525832,-0.348703,"$VNYMR,-041.721,+004.443,-003.484,+00.0590,+00.2581,+00.9361,-02.114,-01.604,-05.899,-00.276293,+00.525832,-00.348703*69"
1710358279.9881551,-42.382,4.917,-3.887,0.0547,0.2504,0.941,-0.388,0.03,-4.859,-0.16357,0.242633,-0.482249,"$VNYMR,-042.382,+004.917,-003.887,+00.0547,+00.2504,+00.9410,-00.388,+00.030,-04.859,-00.163570,+00.242633,-00.482249*62"
1710358280.0349426,-43.05,4.718,-3.827,0.0516,0.2538,0.9396,1.04,2.983,-5.451,0.228613,-0.367841,-0.388332,"$VNYMR,-043.050,+004.718,-003.827,+00.0516,+00.2538,+00.9396,+01.040,+02.983,-05.451,+00.228613,-00.367841,-00.388332*67"
1710358280.0822356,-43.184,3.811,-3.305,0.057,0.2625,0.9296,0.88,3.327,-9.528,0.422902,-0.738767,0.036765,"$VNYMR,-043.184,+003.811,-003.305,+00.0570,+00.2625,+00.9296,+00.880,+03.327,-09.528,+00.422902,-00.738767,+00.036765*68"
1710358280.130777,-42.92,2.861,-2.795,0.0686,0.2657,0.9339,0.188,2.006,-13.001,0.295803,-0.548929,0.2009,"$VNYMR,-042.920,+002.861,-002.795,+00.0686,+00.2657,+00.9339,+00.188,+02.006,-13.001,+00.295803,-00.548929,+00.200900*6A"
1710358280.1757622,-42.594,2.526,-2.475,0.0726,0.2634,0.9291,-0.204,0.468,-12.582,0.126129,-0.038414,0.187743,"$VNYMR,-042.594,+002.526,-002.475,+00.0726,+00.2634,+00.9291,-00.204,+00.468,-12.582,+00.126129,-00.038414,+00.187743*69"
1710358280.2183743,-42.435,2.78,-2.44,0.0717,0.2645,0.9353,0.288,-0.124,-9.994,-0.008722,0.270063,0.071457,"$VNYMR,-042.435,+002.780,-002.440,+00.0717,+00.2645,+00.9353,+00.288,-00.124,-09.994,-00.008722,+00.270063,+00.071457*6C"
1710358280.261172,-42.439,3.157,-2.52,0.0674,0.2624,0.9339,1.034,0.033,-7.809,-0.066705,0.255499,-0.015674,"$VNYMR,-042.439,+003.157,-002.520,+00.0674,+00.2624,+00.9339,+01.034,+00.033,-07.809,-00.066705,+00.255499,-00.015674*67"
1710358280.3038957,-42.448,3.355,-2.572,0.0664,0.2646,0.9338,1.357,0.644,-6.943,-0.035352,0.054922,0.037123,"$VNYMR,-042.448,+003.355,-002.572,+00.0664,+00.2646,+00.9338,+01.357,+00.644,-06.943,-00.035352,+00.054922,+00.037123*61"
1710358280.3472412,-42.333,3.381,-2.578,0.0674,0.2624,0.9326,0.977,0.171,-7.59,0.006955,-0.017056,0.091532,"$VNYMR,-042.333,+003.381,-002.578,+00.0674,+00.2624,+00.9326,+00.977,+00.171,-07.590,+00.006955,-00.017056,+00.091532*60"
1710358280.391336,-42.172,3.36,-2.466,0.0685,0.2635,0.9365,0.65,-0.154,-8.448,0.11755,-0.020139,0.105015,"$VNYMR,-042.172,+003.360,-002.466,+00.0685,+00.2635,+00.9365,+00.650,-00.154,-08.448,+00.117550,-00.020139,+00.105015*67"
1710358280.435237,-42.079,3.341,-2.261,0.0686,0.269,0.9275,0.754,-0.4,-9.079,0.129958,0.002516,0.023471,"$VNYMR,-042.079,+003.341,-002.261,+00.0686,+00.2690,+00.9275,+00.754,-00.400,-09.079,+00.129958,+00.002516,+00.023471*60"
1710358280.4763095,-42.211,3.379,-2.14,0.0665,0.2657,0.9338,0.99,0.772,-8.585,0.025155,0.027022,-0.153848,"$VNYMR,-042.211,+003.379,-002.140,+00.0665,+00.2657,+00.9338,+00.990,+00.772,-08.585,+00.025155,+00.027022,-00.153848*63"
1710358280.5092766,-42.318,3.366,-2.122,0.0676,0.269,0.9325,1.436,1.562,-8.932,0.041095,-0.058329,-0.023773,"$VNYMR,-042.318,+003.366,-002.122,+00.0676,+00.2690,+00.9325,+01.436,+01.562,-08.932,+00.041095,-00.058329,-00.023773*6E"
1710358280.5270908,-42.243,3.308,-2.061,0.0697,0.2701,0.9301,1.395,0.556,-10.132,0.044652,-0.013232,0.083129,"$VNYMR,-042.243,+003.308,-002.061,+00.0697,+00.2701,+00.9301,+01.395,+00.556,-10.132,+00.044652,-00.013232,+00.083129*6F"
1710358280.5504708,-42.184,3.329,-1.949,0.0697,0.2712,0.925,0.668,-0.27,-10.506,0.07384,0.019426,-0.010455,"$VNYMR,-042.184,+003.329,-001.949,+00.0697,+00.2712,+00.9250,+00.668,-00.270,-10.506,+00.073840,+00.019426,-00.010455*67"
1710358280.6056652,-42.293,3.402,-1.796,0.0676,0.269,0.9338,0.262,-0.514,-10.884,0.141824,0.047088,-0.13319,"$VNYMR,-042.293,+003.402,-001.796,+00.0676,+00.2690,+00.9338,+00.262,-00.514,-10.884,+00.141824,+00.047088,-00.133190*62"
1710358280.649229,-42.581,3.512,-1.532,0.0676,0.2701,0.9325,0.74,-0.194,-11.847,0.236893,0.116662,-0.227098,"$VNYMR,-042.581,+003.512,-001.532,+00.0676,+00.2701,+00.9325,+00.740,-00.194,-11.847,+00.236893,+00.116662,-00.227098*6F"
1710358280.6928346,-42.988,3.746,-1.13,0.0605,0.2769,0.932,1.323,-0.23,-11.056,0.306394,0.182406,-0.32015,"$VNYMR,-042.988,+003.746,-001.130,+00.0605,+00.2769,+00.9320,+01.323,-00.230,-11.056,+00.306394,+00.182406,-00.320150*65"
1710358280.7362633,-43.488,4.003,-0.729,0.0576,0.2903,0.919,1.724,-0.26,-10.39,0.315802,0.187129,-0.313932,"$VNYMR,-043.488,+004.003,-000.729,+00.0576,+00.2903,+00.9190,+01.724,-00.260,-10.390,+00.315802,+00.187129,-00.313932*62"
1710358280.7795913,-44.067,4.034,-0.293,0.0576,0.287,0.9216,1.85,-0.802,-9.883,0.372869,-0.148818,-0.43392,"$VNYMR,-044.067,+004.034,-000.293,+00.0576,+00.2870,+00.9216,+01.850,-00.802,-09.883,+00.372869,-00.148818,-00.433920*6F"
