Timestamp,Orientation X,Orientation Y,Orientation Z,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Linear Acceleration X,Linear Acceleration Y,Linear Acceleration Z,Magnetic Field X,Magnetic Field Y,Magnetic Field Z,Raw IMU Data String
1710358883.7106214,130.978,1.179,2.423,-0.1771,0.2367,0.8929,0.916,1.948,-10.661,-0.033835,-0.371667,1.283454,"$VNYMR,+130.978,+001.179,+002.423,-00.1771,+00.2367,+00.8929,+00.916,+01.948,-10.661,-00.033835,-00.371667,+01.283454*62"
1710358883.7551708,132.994,0.622,2.521,-0.1667,0.2332,0.8986,0.753,0.886,-11.904,0.092405,-0.304485,1.462151,"$VNYMR,+132.994,+000.622,+002.521,-00.1667,+00.2332,+00.8986,+00.753,+00.886,-11.904,+00.092405,-00.304485,+01.462151*6D"
1710358883.798608,135.113,0.22,2.704,-0.1602,0.2431,0.8949,-0.065,0.086,-13.122,0.128999,-0.101333,1.515933,"$VNYMR,+135.113,+000.220,+002.704,-00.1602,+00.2431,+00.8949,-00.065,+00.086,-13.122,+00.128999,-00.101333,+01.515933*60"
1710358883.8401754,137.251,0.298,2.873,-0.1518,0.2473,0.8902,-0.863,-1.608,-12.268,0.08663,0.27848,1.423055,"$VNYMR,+137.251,+000.298,+002.873,-00.1518,+00.2473,+00.8902,-00.863,-01.608,-12.268,+00.086630,+00.278480,+01.423055*6F"
1710358883.8780358,139.144,0.768,2.984,-0.1504,0.2629,0.8939,-0.752,-1.172,-9.622,0.075714,0.414467,1.244774,"$VNYMR,+139.144,+000.768,+002.984,-00.1504,+00.2629,+00.8939,-00.752,-01.172,-09.622,+00.075714,+00.414467,+01.244774*67"
1710358883.8982675,140.955,1.206,3.128,-0.1504,0.264,0.8926,-0.737,-0.791,-8.848,0.053878,0.343116,1.25342,"$VNYMR,+140.955,+001.206,+003.128,-00.1504,+00.2640,+00.8926,-00.737,-00.791,-08.848,+00.053878,+00.343116,+01.253420*6A"
1710358883.923055,142.668,1.653,3.14,-0.1481,0.2706,0.8951,-0.584,-1.088,-8.583,-0.08191,0.359063,1.09405,"$VNYMR,+142.668,+001.653,+003.140,-00.1481,+00.2706,+00.8951,-00.584,-01.088,-08.583,-00.081910,+00.359063,+01.094050*66"
1710358883.9490485,144.162,2.003,3.077,-0.1482,0.2695,0.8888,0.032,1.335,-8.797,-0.032053,0.224705,1.040985,"$VNYMR,+144.162,+002.003,+003.077,-00.1482,+00.2695,+00.8888,+00.032,+01.335,-08.797,-00.032053,+00.224705,+01.040985*6D"
1710358884.0001366,145.899,2.028,3.233,-0.1429,0.2705,0.8928,0.122,1.349,-9.38,0.13307,-0.03462,1.288875,"$VNYMR,+145.899,+002.028,+003.233,-00.1429,+00.2705,+00.8928,+00.122,+01.349,-09.380,+00.133070,-00.034620,+01.288875*6C"
1710358884.0432637,147.925,1.743,3.5,-0.1334,0.2759,0.8856,-1.022,1.425,-12.334,0.105422,-0.071047,1.52904,"$VNYMR,+147.925,+001.743,+003.500,-00.1334,+00.2759,+00.8856,-01.022,+01.425,-12.334,+00.105422,-00.071047,+01.529040*60"
1710358884.0877345,150.234,1.838,3.613,-0.1268,0.2924,0.8882,-2.239,-0.069,-12.764,-0.00903,0.328546,1.591982,"$VNYMR,+150.234,+001.838,+003.613,-00.1268,+00.2924,+00.8882,-02.239,-00.069,-12.764,-00.009030,+00.328546,+01.591982*6E"
1710358884.1310456,152.486,2.477,3.669,-0.1268,0.2935,0.8832,-1.658,-0.307,-9.414,-0.015154,0.61587,1.511008,"$VNYMR,+152.486,+002.477,+003.669,-00.1268,+00.2935,+00.8832,-01.658,-00.307,-09.414,-00.015154,+00.615870,+01.511008*6A"
1710358884.1744897,154.743,3.165,3.842,-0.1235,0.2968,0.8858,-0.709,-0.414,-6.841,0.056726,0.507291,1.54883,"$VNYMR,+154.743,+003.165,+003.842,-00.1235,+00.2968,+00.8858,-00.709,-00.414,-06.841,+00.056726,+00.507291,+01.548830*60"
1710358884.2182007,157.093,3.551,4.008,-0.1214,0.299,0.8821,-0.251,-0.791,-6.922,-0.031956,0.288734,1.676255,"$VNYMR,+157.093,+003.551,+004.008,-00.1214,+00.2990,+00.8821,-00.251,-00.791,-06.922,-00.031956,+00.288734,+01.676255*60"
1710358884.2614374,159.512,3.687,3.983,-0.1098,0.3032,0.8851,-0.466,-1.126,-7.95,-0.141401,0.118091,1.674166,"$VNYMR,+159.512,+003.687,+003.983,-00.1098,+00.3032,+00.8851,-00.466,-01.126,-07.950,-00.141401,+00.118091,+01.674166*61"
1710358884.3103628,161.931,3.378,4.16,-0.1013,0.3109,0.8791,-0.763,-1.277,-9.376,0.134104,-0.240199,1.703951,"$VNYMR,+161.931,+003.378,+004.160,-00.1013,+00.3109,+00.8791,-00.763,-01.277,-09.376,+00.134104,-00.240199,+01.703951*60"
1710358884.353951,164.306,2.718,4.606,-0.0876,0.3173,0.8835,-1.139,-1.92,-11.669,0.232782,-0.342577,1.672288,"$VNYMR,+164.306,+002.718,+004.606,-00.0876,+00.3173,+00.8835,-01.139,-01.920,-11.669,+00.232782,-00.342577,+01.672288*68"
1710358884.3972728,166.618,2.339,4.843,-0.074,0.3204,0.8841,-1.171,-2.151,-12.879,-0.002054,0.020952,1.59775,"$VNYMR,+166.618,+002.339,+004.843,-00.0740,+00.3204,+00.8841,-01.171,-02.151,-12.879,-00.002054,+00.020952,+01.597750*66"
1710358884.440915,168.825,2.273,4.896,-0.0688,0.3214,0.8818,-0.853,-1.674,-11.867,0.003907,0.068879,1.51882,"$VNYMR,+168.825,+002.273,+004.896,-00.0688,+00.3214,+00.8818,-00.853,-01.674,-11.867,+00.003907,+00.068879,+01.518820*63"
1710358884.4859369,170.977,2.164,5.103,-0.0562,0.3234,0.8824,-1.001,-2.402,-11.673,0.108468,0.095934,1.458568,"$VNYMR,+170.977,+002.164,+005.103,-00.0562,+00.3234,+00.8824,-01.001,-02.402,-11.673,+00.108468,+00.095934,+01.458568*62"
1710358884.5272007,172.906,2.376,5.182,-0.0509,0.3266,0.8839,-1.043,-2.662,-10.007,-0.090796,0.383116,1.228814,"$VNYMR,+172.906,+002.376,+005.182,-00.0509,+00.3266,+00.8839,-01.043,-02.662,-10.007,-00.090796,+00.383116,+01.228814*61"
1710358884.5422344,174.53,2.892,5.0,-0.0468,0.3265,0.8828,-0.676,-1.233,-8.329,-0.205545,0.473686,1.027612,"$VNYMR,+174.530,+002.892,+005.000,-00.0468,+00.3265,+00.8828,-00.676,-01.233,-08.329,-00.205545,+00.473686,+01.027612*64"
1710358884.5678616,176.178,3.353,4.895,-0.0478,0.3266,0.8815,-0.115,0.254,-7.45,-0.077805,0.391368,1.236105,"$VNYMR,+176.178,+003.353,+004.895,-00.0478,+00.3266,+00.8815,-00.115,+00.254,-07.450,-00.077805,+00.391368,+01.236105*61"
1710358884.5938566,178.063,3.659,4.884,-0.0427,0.3231,0.8818,-0.304,-1.969,-7.007,-0.138549,0.326679,1.263465,"$VNYMR,+178.063,+003.659,+004.884,-00.0427,+00.3231,+00.8818,-00.304,-01.969,-07.007,-00.138549,+00.326679,+01.263465*6D"
1710358884.6193976,179.769,3.703,4.704,-0.0374,0.3242,0.8884,-0.342,-0.863,-7.295,-0.240874,-0.026312,1.168987,"$VNYMR,+179.769,+003.703,+004.704,-00.0374,+00.3242,+00.8884,-00.342,-00.863,-07.295,-00.240874,-00.026312,+01.168987*62"
1710358884.6445472,-178.42,3.25,4.534,-0.027,0.3251,0.8826,-0.737,0.052,-9.296,-0.134047,-0.329733,1.375214,"$VNYMR,-178.420,+003.250,+004.534,-00.0270,+00.3251,+00.8826,-00.737,+00.052,-09.296,-00.134047,-00.329733,+01.375214*6D"
1710358884.6702192,-176.43,2.367,4.608,-0.0094,0.3237,0.8822,-1.827,-1.587,-11.612,0.03585,-0.575116,1.406324,"$VNYMR,-176.430,+002.367,+004.608,-00.0094,+00.3237,+00.8822,-01.827,-01.587,-11.612,+00.035850,-00.575116,+01.406324*65"
1710358884.696726,-174.603,1.701,4.639,0.0022,0.3268,0.8865,-2.301,-2.766,-13.283,-0.107623,-0.089544,1.21423,"$VNYMR,-174.603,+001.701,+004.639,+00.0022,+00.3268,+00.8865,-02.301,-02.766,-13.283,-00.107623,-00.089544,+01.214230*66"
1710358884.721849,-173.147,1.749,4.371,0.0073,0.3234,0.8881,-1.313,-2.395,-9.312,-0.266462,0.158105,0.903666,"$VNYMR,-173.147,+001.749,+004.371,+00.0073,+00.3234,+00.8881,-01.313,-02.395,-09.312,-00.266462,+00.158105,+00.903666*6C"
1710358884.7477365,-172.03,1.768,4.037,0.0104,0.32,0.8934,-0.491,-2.434,-7.582,-0.240885,-0.012519,0.667904,"$VNYMR,-172.030,+001.768,+004.037,+00.0104,+00.3200,+00.8934,-00.491,-02.434,-07.582,-00.240885,-00.012519,+00.667904*61"
1710358884.7730496,-171.354,1.569,3.713,0.0146,0.3221,0.8898,0.581,-0.905,-7.889,-0.229429,-0.164417,0.392899,"$VNYMR,-171.354,+001.569,+003.713,+00.0146,+00.3221,+00.8898,+00.581,-00.905,-07.889,-00.229429,-00.164417,+00.392899*69"
1710358884.8006222,-170.884,1.299,3.391,0.0207,0.3176,0.8914,1.806,-0.367,-9.043,-0.243083,-0.183299,0.271956,"$VNYMR,-170.884,+001.299,+003.391,+00.0207,+00.3176,+00.8914,+01.806,-00.367,-09.043,-00.243083,-00.183299,+00.271956*68"
1710358884.8287418,-170.533,0.839,3.232,0.0259,0.3142,0.8955,2.678,1.907,-11.295,0.016563,-0.355637,0.346312,"$VNYMR,-170.533,+000.839,+003.232,+00.0259,+00.3142,+00.8955,+02.678,+01.907,-11.295,+00.016563,-00.355637,+00.346312*6F"
1710358884.8540258,-169.71,0.342,3.472,0.032,0.3118,0.8832,1.683,1.499,-13.69,0.22772,-0.216561,0.793291,"$VNYMR,-169.710,+000.342,+003.472,+00.0320,+00.3118,+00.8832,+01.683,+01.499,-13.690,+00.227720,-00.216561,+00.793291*6A"
1710358884.8771234,-168.495,0.363,3.815,0.0362,0.3106,0.8935,-0.296,-2.808,-13.993,0.216766,0.291468,0.779693,"$VNYMR,-168.495,+000.363,+003.815,+00.0362,+00.3106,+00.8935,-00.296,-02.808,-13.993,+00.216766,+00.291468,+00.779693*6D"
1710358884.9027584,-167.768,1.068,4.052,0.0323,0.3218,0.8919,-0.714,-3.277,-9.959,0.130849,0.56505,0.274888,"$VNYMR,-167.768,+001.068,+004.052,+00.0323,+00.3218,+00.8919,-00.714,-03.277,-09.959,+00.130849,+00.565050,+00.274888*6A"
1710358884.9286342,-167.544,1.712,4.265,0.029,0.3185,0.8855,-0.288,-1.826,-7.759,0.145186,0.373126,0.062889,"$VNYMR,-167.544,+001.712,+004.265,+00.0290,+00.3185,+00.8855,-00.288,-01.826,-07.759,+00.145186,+00.373126,+00.062889*6C"
1710358884.9546154,-167.456,2.09,4.393,0.0281,0.3219,0.8866,0.374,-0.585,-7.873,0.0345,0.240539,0.061516,"$VNYMR,-167.456,+002.090,+004.393,+00.0281,+00.3219,+00.8866,+00.374,-00.585,-07.873,+00.034500,+00.240539,+00.061516*66"
1710358884.9800472,-167.347,2.407,4.321,0.0249,0.3186,0.8903,0.753,-0.821,-7.514,-0.064236,0.172581,0.014641,"$VNYMR,-167.347,+002.407,+004.321,+00.0249,+00.3186,+00.8903,+00.753,-00.821,-07.514,-00.064236,+00.172581,+00.014641*6C"
1710358885.0062776,-167.396,2.424,4.372,0.0218,0.3187,0.8902,0.817,-0.186,-8.677,0.094188,-0.065876,-0.042476,"$VNYMR,-167.396,+002.424,+004.372,+00.0218,+00.3187,+00.8902,+00.817,-00.186,-08.677,+00.094188,-00.065876,-00.042476*69"
1710358885.0317733,-167.418,2.349,4.545,0.0259,0.3164,0.8904,0.267,0.296,-10.099,0.149665,-0.006046,0.030584,"$VNYMR,-167.418,+002.349,+004.545,+00.0259,+00.3164,+00.8904,+00.267,+00.296,-10.099,+00.149665,-00.006046,+00.030584*6A"
1710358885.057085,-167.25,2.433,4.554,0.027,0.3197,0.8853,-0.088,-0.026,-9.888,-0.086247,0.118455,0.154775,"$VNYMR,-167.250,+002.433,+004.554,+00.0270,+00.3197,+00.8853,-00.088,-00.026,-09.888,-00.086247,+00.118455,+00.154775*65"
1710358885.0824137,-167.058,2.414,4.548,0.0271,0.323,0.8916,-0.693,-1.121,-9.882,0.051219,-0.075358,0.082294,"$VNYMR,-167.058,+002.414,+004.548,+00.0271,+00.3230,+00.8916,-00.693,-01.121,-09.882,+00.051219,-00.075358,+00.082294*68"
1710358885.1083744,-167.102,2.256,4.617,0.0281,0.3219,0.8854,-0.796,-0.235,-9.993,0.005436,-0.102997,-0.050713,"$VNYMR,-167.102,+002.256,+004.617,+00.0281,+00.3219,+00.8854,-00.796,-00.235,-09.993,+00.005436,-00.102997,-00.050713*6F"
1710358885.1341248,-166.964,2.303,4.412,0.0269,0.3164,0.8917,-0.231,-0.211,-9.443,-0.228806,0.123861,0.157921,"$VNYMR,-166.964,+002.303,+004.412,+00.0269,+00.3164,+00.8917,-00.231,-00.211,-09.443,-00.228806,+00.123861,+00.157921*61"
1710358885.1597795,-166.687,2.411,4.16,0.0281,0.3197,0.8905,0.299,-1.28,-8.111,-0.105247,0.033346,0.171836,"$VNYMR,-166.687,+002.411,+004.160,+00.0281,+00.3197,+00.8905,+00.299,-01.280,-08.111,-00.105247,+00.033346,+00.171836*6E"
1710358885.1850355,-166.542,2.107,4.161,0.0311,0.3152,0.8894,0.453,-1.699,-8.151,0.057143,-0.36873,0.073477,"$VNYMR,-166.542,+002.107,+004.161,+00.0311,+00.3152,+00.8894,+00.453,-01.699,-08.151,+00.057143,-00.368730,+00.073477*64"
1710358885.2119422,-166.514,1.452,4.292,0.0364,0.3206,0.8896,0.422,-1.376,-10.828,0.075029,-0.433196,0.050546,"$VNYMR,-166.514,+001.452,+004.292,+00.0364,+00.3206,+00.8896,+00.422,-01.376,-10.828,+00.075029,-00.433196,+00.050546*6C"
1710358885.2368927,-166.472,1.03,4.26,0.0415,0.315,0.8925,0.651,-1.236,-11.559,-0.086842,-0.196985,0.044821,"$VNYMR,-166.472,+001.030,+004.260,+00.0415,+00.3150,+00.8925,+00.651,-01.236,-11.559,-00.086842,-00.196985,+00.044821*67"
1710358885.2631333,-166.412,0.714,4.245,0.0458,0.3205,0.8888,0.762,-0.572,-11.201,0.068713,-0.270827,0.077091,"$VNYMR,-166.412,+000.714,+004.245,+00.0458,+00.3205,+00.8888,+00.762,-00.572,-11.201,+00.068713,-00.270827,+00.077091*6B"
1710358885.2899435,-166.296,0.388,4.447,0.0448,0.3227,0.8887,0.25,-1.269,-11.621,0.149036,-0.162461,0.075636,"$VNYMR,-166.296,+000.388,+004.447,+00.0448,+00.3227,+00.8887,+00.250,-01.269,-11.621,+00.149036,-00.162461,+00.075636*61"
1710358885.3148406,-166.246,0.516,4.494,0.0446,0.316,0.8812,-0.039,-1.525,-10.493,-0.05103,0.242841,0.005524,"$VNYMR,-166.246,+000.516,+004.494,+00.0446,+00.3160,+00.8812,-00.039,-01.525,-10.493,-00.051030,+00.242841,+00.005524*69"
1710358885.3409934,-166.201,0.946,4.282,0.0446,0.316,0.8875,0.367,-0.55,-8.845,-0.179646,0.309057,0.055503,"$VNYMR,-166.201,+000.946,+004.282,+00.0446,+00.3160,+00.8875,+00.367,-00.550,-08.845,-00.179646,+00.309057,+00.055503*6D"
1710358885.3662884,-166.051,1.141,4.176,0.0415,0.3161,0.8887,0.353,-1.004,-7.977,0.012561,-0.033734,0.083962,"$VNYMR,-166.051,+001.141,+004.176,+00.0415,+00.3161,+00.8887,+00.353,-01.004,-07.977,+00.012561,-00.033734,+00.083962*69"
1710358885.3918083,-166.059,0.833,4.325,0.0436,0.3161,0.8875,-0.195,-0.542,-9.492,0.133907,-0.318659,-0.035597,"$VNYMR,-166.059,+000.833,+004.325,+00.0436,+00.3161,+00.8875,-00.195,-00.542,-09.492,+00.133907,-00.318659,-00.035597*67"
1710358885.4190302,-166.036,0.496,4.469,0.0479,0.3204,0.8902,-0.443,0.684,-11.631,0.047412,-0.114347,0.116408,"$VNYMR,-166.036,+000.496,+004.469,+00.0479,+00.3204,+00.8902,-00.443,+00.684,-11.631,+00.047412,-00.114347,+00.116408*65"
1710358885.4477155,-165.771,0.587,4.513,0.0478,0.3204,0.8876,-0.61,-0.074,-10.385,0.057396,0.184597,0.224508,"$VNYMR,-165.771,+000.587,+004.513,+00.0478,+00.3204,+00.8876,-00.610,-00.074,-10.385,+00.057396,+00.184597,+00.224508*61"
1710358885.4734712,-165.539,0.716,4.6,0.0467,0.3171,0.8826,-0.323,-0.965,-8.456,0.08627,0.074731,0.183488,"$VNYMR,-165.539,+000.716,+004.600,+00.0467,+00.3171,+00.8826,-00.323,-00.965,-08.456,+00.086270,+00.074731,+00.183488*60"
1710358885.497234,-165.412,0.669,4.692,0.0467,0.3182,0.8864,-0.198,-1.581,-8.172,0.010845,-0.071897,0.037306,"$VNYMR,-165.412,+000.669,+004.692,+00.0467,+00.3182,+00.8864,-00.198,-01.581,-08.172,+00.010845,-00.071897,+00.037306*6A"
1710358885.5215445,-165.417,0.509,4.576,0.052,0.3215,0.8866,0.129,-0.545,-9.286,-0.099171,-0.141634,0.006886,"$VNYMR,-165.417,+000.509,+004.576,+00.0520,+00.3215,+00.8866,+00.129,-00.545,-09.286,-00.099171,-00.141634,+00.006886*6F"
1710358885.5465033,-165.419,0.226,4.54,0.0519,0.3181,0.8866,0.325,-0.097,-10.441,0.018156,-0.220425,0.001163,"$VNYMR,-165.419,+000.226,+004.540,+00.0519,+00.3181,+00.8866,+00.325,-00.097,-10.441,+00.018156,-00.220425,+00.001163*62"
1710358885.6020772,-165.381,0.004,4.578,0.0532,0.3259,0.8878,0.303,0.331,-11.378,0.035124,-0.067624,0.055211,"$VNYMR,-165.381,+000.004,+004.578,+00.0532,+00.3259,+00.8878,+00.303,+00.331,-11.378,+00.035124,-00.067624,+00.055211*63"
1710358885.6429927,-165.264,0.05,4.623,0.054,0.3192,0.8854,0.147,0.003,-10.473,0.01501,0.093329,0.083974,"$VNYMR,-165.264,+000.050,+004.623,+00.0540,+00.3192,+00.8854,+00.147,+00.003,-10.473,+00.015010,+00.093329,+00.083974*65"
1710358885.682984,-165.127,0.263,4.536,0.0532,0.327,0.8878,0.31,-0.077,-8.841,-0.063224,0.120465,0.073859,"$VNYMR,-165.127,+000.263,+004.536,+00.0532,+00.3270,+00.8878,+00.310,-00.077,-08.841,-00.063224,+00.120465,+00.073859*64"
1710358885.7014287,-164.998,0.131,4.637,0.0542,0.3236,0.8841,0.185,-0.74,-8.468,0.136269,-0.233269,0.095868,"$VNYMR,-164.998,+000.131,+004.637,+00.0542,+00.3236,+00.8841,+00.185,-00.740,-08.468,+00.136269,-00.233269,+00.095868*63"
1710358885.7240396,-165.007,-0.307,4.851,0.0582,0.3191,0.8818,-0.169,-0.702,-10.069,0.161928,-0.330958,-0.019933,"$VNYMR,-165.007,-000.307,+004.851,+00.0582,+00.3191,+00.8818,-00.169,-00.702,-10.069,+00.161928,-00.330958,-00.019933*68"
1710358885.7505083,-165.012,-0.572,4.994,0.0614,0.3235,0.8832,-0.283,-0.326,-11.842,0.049729,-0.043956,0.03102,"$VNYMR,-165.012,-000.572,+004.994,+00.0614,+00.3235,+00.8832,-00.283,-00.326,-11.842,+00.049729,-00.043956,+00.031020*66"
1710358885.7762694,-164.973,-0.4,5.097,0.0594,0.3235,0.8856,-0.054,-0.673,-10.726,0.099441,0.182071,-0.015602,"$VNYMR,-164.973,-000.400,+005.097,+00.0594,+00.3235,+00.8856,-00.054,-00.673,-10.726,+00.099441,+00.182071,-00.015602*6E"
1710358885.8014698,-164.99,-0.081,5.241,0.0575,0.3314,0.8841,0.143,-0.426,-9.503,0.088677,0.252998,-0.031919,"$VNYMR,-164.990,-000.081,+005.241,+00.0575,+00.3314,+00.8841,+00.143,-00.426,-09.503,+00.088677,+00.252998,-00.031919*66"
1710358885.8274617,-164.947,0.294,5.27,0.0542,0.3259,0.879,0.197,0.039,-8.654,-0.024335,0.284337,0.038583,"$VNYMR,-164.947,+000.294,+005.270,+00.0542,+00.3259,+00.8790,+00.197,+00.039,-08.654,-00.024335,+00.284337,+00.038583*63"
1710358885.8532608,-164.759,0.581,5.242,0.0531,0.3237,0.8828,0.152,-0.064,-8.683,-0.00439,0.178528,0.141596,"$VNYMR,-164.759,+000.581,+005.242,+00.0531,+00.3237,+00.8828,+00.152,-00.064,-08.683,-00.004390,+00.178528,+00.141596*63"
1710358885.9075105,-164.508,0.797,5.213,0.0521,0.3237,0.8865,0.189,-0.181,-8.901,0.008794,0.166131,0.176029,"$VNYMR,-164.508,+000.797,+005.213,+00.0521,+00.3237,+00.8865,+00.189,-00.181,-08.901,+00.008794,+00.166131,+00.176029*69"
1710358885.948935,-164.258,0.843,5.342,0.05,0.3237,0.8788,0.241,-0.993,-8.741,0.126748,-0.044311,0.154584,"$VNYMR,-164.258,+000.843,+005.342,+00.0500,+00.3237,+00.8788,+00.241,-00.993,-08.741,+00.126748,-00.044311,+00.154584*68"
1710358885.9922388,-164.074,0.692,5.524,0.0521,0.3259,0.8751,0.202,-0.972,-10.275,0.106818,-0.088898,0.141104,"$VNYMR,-164.074,+000.692,+005.524,+00.0521,+00.3259,+00.8751,+00.202,-00.972,-10.275,+00.106818,-00.088898,+00.141104*66"
1710358886.0358727,-163.83,0.675,5.663,0.052,0.3237,0.8789,0.507,-1.498,-10.67,0.104511,0.048554,0.169601,"$VNYMR,-163.830,+000.675,+005.663,+00.0520,+00.3237,+00.8789,+00.507,-01.498,-10.670,+00.104511,+00.048554,+00.169601*6E"
1710358886.078981,-163.641,0.703,5.87,0.0533,0.3314,0.8801,0.926,-2.015,-9.982,0.171096,0.010565,0.10643,"$VNYMR,-163.641,+000.703,+005.870,+00.0533,+00.3314,+00.8801,+00.926,-02.015,-09.982,+00.171096,+00.010565,+00.106430*6E"
1710358886.1240742,-163.561,0.783,6.028,0.0565,0.3336,0.8815,1.414,-2.514,-10.333,0.046756,0.136582,-0.008746,"$VNYMR,-163.561,+000.783,+006.028,+00.0565,+00.3336,+00.8815,+01.414,-02.514,-10.333,+00.046756,+00.136582,-00.008746*6F"
1710358886.1668615,-163.638,0.998,6.023,0.0542,0.3281,0.8739,2.375,-0.956,-8.563,0.011829,0.064637,-0.058018,"$VNYMR,-163.638,+000.998,+006.023,+00.0542,+00.3281,+00.8739,+02.375,-00.956,-08.563,+00.011829,+00.064637,-00.058018*60"
1710358886.2097223,-163.557,0.674,6.221,0.0585,0.3302,0.8779,1.963,-0.937,-8.921,0.219346,-0.416994,0.166845,"$VNYMR,-163.557,+000.674,+006.221,+00.0585,+00.3302,+00.8779,+01.963,-00.937,-08.921,+00.219346,-00.416994,+00.166845*62"
1710358886.2528841,-163.442,-0.099,6.617,0.0637,0.3323,0.8794,0.391,-1.765,-11.281,0.279902,-0.546001,0.090104,"$VNYMR,-163.442,-000.099,+006.617,+00.0637,+00.3323,+00.8794,+00.391,-01.765,-11.281,+00.279902,-00.546001,+00.090104*61"
1710358886.2962458,-163.517,-0.493,6.77,0.0669,0.3356,0.8681,-0.384,-1.026,-12.828,-0.025369,-0.041266,-0.084103,"$VNYMR,-163.517,-000.493,+006.770,+00.0669,+00.3356,+00.8681,-00.384,-01.026,-12.828,-00.025369,-00.041266,-00.084103*65"
1710358886.338904,-163.62,-0.225,6.715,0.0648,0.3345,0.8718,0.288,-0.542,-9.141,-0.073092,0.219141,-0.093171,"$VNYMR,-163.620,-000.225,+006.715,+00.0648,+00.3345,+00.8718,+00.288,-00.542,-09.141,-00.073092,+00.219141,-00.093171*63"
1710358886.381896,-163.704,0.074,6.555,0.0637,0.3301,0.8794,0.965,-0.442,-6.643,-0.098961,0.135332,-0.064113,"$VNYMR,-163.704,+000.074,+006.555,+00.0637,+00.3301,+00.8794,+00.965,-00.442,-06.643,-00.098961,+00.135332,-00.064113*6A"
1710358886.4244704,-163.736,0.034,6.467,0.0606,0.3313,0.8805,1.046,-1.604,-6.715,-0.038024,-0.119227,-0.027016,"$VNYMR,-163.736,+000.034,+006.467,+00.0606,+00.3313,+00.8805,+01.046,-01.604,-06.715,-00.038024,-00.119227,-00.027016*6F"
1710358886.4666119,-163.891,-0.17,6.385,0.0668,0.3323,0.8795,1.192,-1.021,-8.024,-0.075772,-0.128886,-0.096115,"$VNYMR,-163.891,-000.170,+006.385,+00.0668,+00.3323,+00.8795,+01.192,-01.021,-08.024,-00.075772,-00.128886,-00.096115*68"
1710358886.5098717,-163.968,-0.361,6.329,0.065,0.3412,0.8755,1.484,-1.375,-8.01,0.004124,-0.214167,-0.017882,"$VNYMR,-163.968,-000.361,+006.329,+00.0650,+00.3412,+00.8755,+01.484,-01.375,-08.010,+00.004124,-00.214167,-00.017882*6F"
1710358886.5523448,-164.042,-0.711,6.36,0.0723,0.3411,0.8771,1.554,-1.693,-9.401,0.004492,-0.256131,-0.028807,"$VNYMR,-164.042,-000.711,+006.360,+00.0723,+00.3411,+00.8771,+01.554,-01.693,-09.401,+00.004492,-00.256131,-00.028807*6F"
1710358886.5934885,-164.098,-1.019,6.325,0.0699,0.3289,0.8797,1.749,-1.123,-10.345,-0.02098,-0.204148,0.016145,"$VNYMR,-164.098,-001.019,+006.325,+00.0699,+00.3289,+00.8797,+01.749,-01.123,-10.345,-00.020980,-00.204148,+00.016145*66"
1710358886.6362655,-164.051,-1.244,6.317,0.072,0.33,0.8722,1.598,-0.878,-11.426,0.008353,-0.108045,0.060962,"$VNYMR,-164.051,-001.244,+006.317,+00.0720,+00.3300,+00.8722,+01.598,-00.878,-11.426,+00.008353,-00.108045,+00.060962*69"
1710358886.6778083,-163.794,-1.314,6.384,0.0761,0.3299,0.875,1.312,-1.641,-11.3,0.069305,-0.014042,0.236996,"$VNYMR,-163.794,-001.314,+006.384,+00.0761,+00.3299,+00.8750,+01.312,-01.641,-11.300,+00.069305,-00.014042,+00.236996*68"
1710358886.7204561,-163.628,-1.272,6.372,0.0752,0.3355,0.8748,0.68,-3.015,-11.96,-0.058689,0.100379,-0.010548,"$VNYMR,-163.628,-001.272,+006.372,+00.0752,+00.3355,+00.8748,+00.680,-03.015,-11.960,-00.058689,+00.100379,-00.010548*6B"
1710358886.7628243,-163.857,-1.006,6.057,0.071,0.3311,0.8747,0.93,-2.143,-11.729,-0.274447,0.184064,-0.270199,"$VNYMR,-163.857,-001.006,+006.057,+00.0710,+00.3311,+00.8747,+00.930,-02.143,-11.729,-00.274447,+00.184064,-00.270199*66"
1710358886.804078,-164.28,-0.742,5.785,0.0689,0.3311,0.8809,1.374,-0.683,-11.463,-0.18031,0.128894,-0.286687,"$VNYMR,-164.280,-000.742,+005.785,+00.0689,+00.3311,+00.8809,+01.374,-00.683,-11.463,-00.180310,+00.128894,-00.286687*6A"
1710358886.8461187,-164.465,-0.626,5.535,0.0636,0.3257,0.8833,1.053,-0.938,-11.507,-0.145111,-0.00411,-0.048083,"$VNYMR,-164.465,-000.626,+005.535,+00.0636,+00.3257,+00.8833,+01.053,-00.938,-11.507,-00.145111,-00.004110,-00.048083*6D"
1710358886.88864,-164.447,-0.855,5.449,0.0678,0.3267,0.8809,0.1,-1.664,-11.484,-0.018469,-0.274757,0.074485,"$VNYMR,-164.447,-000.855,+005.449,+00.0678,+00.3267,+00.8809,+00.100,-01.664,-11.484,-00.018469,-00.274757,+00.074485*6E"
