Timestamp,Latitude,Longitude,Altitude,UTM Easting,UTM Northing,Zone,Letter,HDOP,GNGGA Read,Fix Quality,Current Time
1707594992.003523,42.337227285,-71.08689886,0.0,328079.9395630752,4689328.448334614,19,T,1.5,"$GNGGA,172857.00,4220.2336371,N,07105.2139316,W,5,07,1.5,5.370,M,-28.727,M,1.0,0061*6E
",5,1707604136.9999993
1707594993.0135195,42.33722737833333,-71.08689988666667,0.0,328079.85523643653,4689328.460774333,19,T,1.5,"$GNGGA,172858.00,4220.2336427,N,07105.2139932,W,5,07,1.5,5.334,M,-28.727,M,1.0,0061*69
",5,1707604137.9999995
1707594994.0218625,42.33722748833333,-71.08690114,0.0,328079.75228149607,4689328.475523044,19,T,1.5,"$GNGGA,172859.00,4220.2336493,N,07105.2140684,W,4,07,1.5,5.346,M,-28.727,M,2.0,0061*6C
",4,1707604138.9999998
1707594995.0305614,42.33722748833333,-72.7535678,0.0,685063.1315461677,4689663.365256502,18,T,1.3,"$GNGGA,172900.00,4220.2336493,N,07105.2140680,W,4,08,1.3,5.344,M,-28.727,M,1.0,0061*6D
",4,1707604139.999999
1707594996.039628,42.337227615,-71.08690306833333,0.0,328079.5937627172,4689328.493487213,19,T,1.3,"$GNGGA,172901.00,4220.2336569,N,07105.2141841,W,5,09,1.3,5.244,M,-28.727,M,1.0,0061*6B
",5,1707604140.9999995
1707594997.0575957,42.337227821666666,-71.08690438833334,0.0,328079.4855789355,4689328.519104813,19,T,1.1,"$GNGGA,172902.00,4220.2336693,N,07105.2142633,W,5,10,1.1,5.202,M,-28.727,M,2.0,0061*6D
",5,1707604141.9999993
1707594998.1450365,42.337227991666666,-71.086905525,0.0,328079.3923989807,4689328.540280189,19,T,1.1,"$GNGGA,172903.00,4220.2336795,N,07105.2143315,W,5,08,1.1,5.174,M,-28.727,M,1.0,0061*63
",5,1707604142.9999995
1707594999.23262,45.67056156666667,-71.08690642166667,0.0,337450.4691595917,5059563.752672135,19,T,1.2,"$GNGGA,172904.00,4220.2336940,N,07105.2143853,W,5,08,1.2,5.143,M,-28.727,M,2.0,0061*6F
",5,1707604143.9999993
1707595000.2417738,42.33722839666667,-71.08690726833333,0.0,328079.24987976864,4689328.588777114,19,T,1.2,"$GNGGA,172905.00,4220.2337038,N,07105.2144361,W,5,08,1.2,5.119,M,-28.727,M,1.0,0061*68
",5,1707604144.9999993
1707595001.2513163,42.33722858833333,-71.08690829666666,0.0,328079.16568380257,4689328.612139375,19,T,1.1,"$GNGGA,172906.00,4220.2337153,N,07105.2144978,W,5,09,1.1,5.075,M,-28.727,M,1.0,0061*6C
",5,1707604145.9999993
1707595002.331553,42.33722871,-71.08690905666667,0.0,328079.1034034672,4689328.627186141,19,T,1.3,"$GNGGA,172907.00,4220.2337226,N,07105.2145434,W,5,08,1.3,5.028,M,-28.727,M,2.0,0061*60
",5,1707604146.9999995
1707595003.4197085,42.337228898333336,-71.08690975833333,0.0,328079.0461105511,4689328.649517791,19,T,1.3,"$GNGGA,172908.00,4220.2337339,N,07105.2145855,W,5,08,1.3,4.985,M,-28.727,M,1.0,0061*67
",5,1707604147.9999995
1707595004.5088394,42.337229015,-71.086910345,0.0,328078.99809649517,4689328.66365889,19,T,1.3,"$GNGGA,172909.00,4220.2337409,N,07105.2146207,W,5,08,1.3,4.932,M,-28.727,M,2.0,0061*63
",5,1707604148.9999993
1707595005.596343,42.33722918666667,-71.08691092833334,0.0,328078.95050694165,4689328.683900581,19,T,1.3,"$GNGGA,172910.00,4220.2337512,N,07105.2146557,W,5,08,1.3,4.900,M,-28.727,M,1.0,0061*60
",5,1707604149.999999
1707595006.6843865,42.33722934833333,-71.08691143833333,0.0,328078.9089316358,4689328.702883577,19,T,1.3,"$GNGGA,172911.00,4220.2337609,N,07105.2146863,W,5,08,1.3,4.871,M,-28.727,M,1.0,0061*65
",5,1707604150.999999
1707595007.771802,42.33722954833333,-71.08691183833334,0.0,328078.87652304134,4689328.725900795,19,T,1.3,"$GNGGA,172912.00,4220.2337729,N,07105.2147103,W,5,08,1.3,4.828,M,-28.727,M,2.0,0061*64
",5,1707604151.9999995
1707595008.8601975,42.33722984166667,-71.08691247,0.0,328078.8252831559,4689328.759750365,19,T,1.0,"$GNGGA,172913.00,4220.2337905,N,07105.2147482,W,5,10,1.0,4.789,M,-28.727,M,1.0,0061*64
",5,1707604152.999999
1707595009.9452841,42.337230185,-71.08691289666666,0.0,328078.7910682643,4689328.798737572,19,T,1.0,"$GNGGA,172914.00,4220.2338111,N,07105.2147738,W,5,10,1.0,4.746,M,-28.727,M,2.0,0061*63
",5,1707604153.9999998
1707595011.0310204,42.337230553333335,-71.08691331833333,0.0,328078.75733342615,4689328.840490727,19,T,2.4,"$GNGGA,172915.00,4220.2338332,N,07105.2147991,W,5,07,2.4,4.707,M,-28.727,M,1.0,0061*6B
",5,1707604154.9999998
1707595012.0349839,42.337230945,-71.08691372833333,0.0,328078.7246233208,4689328.884811283,19,T,2.4,"$GNGGA,172916.00,4220.2338567,N,07105.2148237,W,5,07,2.4,4.667,M,-28.727,M,1.0,0061*61
",5,1707604155.9999995
1707595013.0395598,42.337231355,-71.08691417333333,0.0,328078.68907973554,4689328.931238382,19,T,2.4,"$GNGGA,172917.00,4220.2338813,N,07105.2148504,W,5,07,2.4,4.617,M,-28.727,M,2.0,0061*6D
",5,1707604156.9999998
1707595014.0483732,42.33723098666667,-71.08691402166667,0.0,328078.700570874,4689328.890031127,19,T,1.3,"$GNGGA,172918.00,4220.2338592,N,07105.2148413,W,4,08,1.3,4.569,M,-28.727,M,1.0,0061*62
",4,1707604157.9999993
1707595015.0564516,42.337231835,-71.08691503,0.0,328078.6198121368,4689328.986270781,19,T,1.3,"$GNGGA,172919.00,4220.2339101,N,07105.2149018,W,5,08,1.3,4.567,M,-28.727,M,2.0,0061*6E
",5,1707604158.9999998
1707595016.0624983,42.33723203666667,-71.08691520333333,0.0,328078.6060818132,4689329.00901478,19,T,1.4,"$GNGGA,172920.00,4220.2339222,N,07105.2149122,W,1,06,1.4,4.546,M,-28.727,M,1.0,*64
",1,1707604159.9999995
1707595017.0676715,45.67056555,-71.08691537666667,0.0,337449.7831954127,5059564.213397049,19,T,1.4,"$GNGGA,172921.00,4220.2339330,N,07105.2149226,W,1,06,1.4,4.523,M,-28.727,M,1.0,*63
",1,1707604160.9999995
1707595018.0723975,42.33723249333333,-71.08691567166667,0.0,328078.5687431098,4689329.060671032,19,T,2.4,"$GNGGA,172922.00,4220.2339496,N,07105.2149403,W,5,07,2.4,4.491,M,-28.727,M,2.0,0061*60
",5,1707604161.9999998
1707595019.0773034,42.33723262666667,-71.086915775,0.0,328078.56059344916,4689329.075685608,19,T,1.5,"$GNGGA,172923.00,4220.2339576,N,07105.2149465,W,1,06,1.5,4.480,M,-28.727,M,1.0,*6D
",1,1707604162.9999998
1707595020.0866566,42.33723275333333,-72.7535827,0.0,685061.8885652147,4689663.91746937,18,T,1.5,"$GNGGA,172924.00,4220.2339652,N,07105.2149620,W,5,07,1.5,4.468,M,-28.727,M,2.0,0061*6B
",5,1707604163.9999993
1707595021.0911748,45.67056641666667,-71.08691518,0.0,337449.80102350144,5059564.309283375,19,T,1.3,"$GNGGA,172925.00,4220.2339850,N,07105.2149108,W,5,09,1.3,4.433,M,-28.727,M,1.0,0061*6E
",5,1707604164.9999998
1707595022.1435971,42.33723354333333,-71.08691537333333,0.0,328078.59618247964,4689329.17666233,19,T,1.5,"$GNGGA,172926.00,4220.2340126,N,07105.2149224,W,4,07,1.5,4.367,M,-28.727,M,1.0,0061*69
",4,1707604165.9999993
1707595023.1491976,42.33723318166667,-71.08691564666667,0.0,328078.57267855306,4689329.137054648,19,T,1.1,"$GNGGA,172927.00,4220.2339909,N,07105.2149388,W,5,09,1.1,4.415,M,-28.727,M,2.0,0061*6E
",5,1707604166.9999995
1707595024.1587512,42.337233215,-71.08691587166666,0.0,328078.55423297716,4689329.141210979,19,T,1.1,"$GNGGA,172928.00,4220.2339929,N,07105.2149523,W,5,10,1.1,4.413,M,-28.727,M,1.0,0061*69
",5,1707604167.999999
1707595025.1686373,42.33723346166666,-71.08691469166666,0.0,328078.6521183967,4689329.166215631,19,T,1.1,"$GNGGA,172929.00,4220.2340077,N,07105.2148815,W,5,10,1.1,4.382,M,-28.727,M,2.0,0061*61
",5,1707604168.9999995
1707595026.2386587,42.337233491666666,-71.08691474833333,0.0,328078.64753172145,4689329.169661474,19,T,1.3,"$GNGGA,172930.00,4220.2340095,N,07105.2148849,W,5,09,1.3,4.382,M,-28.727,M,1.0,0061*65
",5,1707604169.9999995
1707595027.2462058,42.337233381666664,-71.086914715,0.0,328078.6499780838,4689329.15737942,19,T,1.3,"$GNGGA,172931.00,4220.2340029,N,07105.2148829,W,5,09,1.3,4.394,M,-28.727,M,1.0,0061*62
",5,1707604170.9999995
1707595028.2549677,42.337233385,-71.086914135,0.0,328078.69776993117,4689329.15657688,19,T,1.0,"$GNGGA,172932.00,4220.2340031,N,07105.2148481,W,5,11,1.0,4.388,M,-28.727,M,2.0,0061*62
",5,1707604171.999999
1707595029.3328946,42.337233491666666,-72.75358018333333,0.0,685062.0937344563,4689664.004934165,18,T,1.0,"$GNGGA,172933.00,4220.2340095,N,07105.2148110,W,5,11,1.0,4.369,M,-28.727,M,1.0,0061*6C
",5,1707604172.999999
1707595030.4211843,45.670566883333336,-71.08691307166667,0.0,337449.966591801,5059564.356848909,19,T,1.0,"$GNGGA,172934.00,4220.2340130,N,07105.2147843,W,5,11,1.0,4.357,M,-28.727,M,2.0,0061*6B
",5,1707604173.9999993
1707595031.508364,42.33723358666667,-71.08691252,0.0,328078.8313697861,4689329.175705118,19,T,1.2,"$GNGGA,172935.00,4220.2340152,N,07105.2147512,W,5,08,1.2,4.348,M,-28.727,M,1.0,0061*60
",5,1707604174.9999993
1707595032.5154803,42.337233581666666,-72.7535788,0.0,685062.2074361828,4689664.017939,18,T,1.1,"$GNGGA,172936.00,4220.2340149,N,07105.2147280,W,5,10,1.1,4.346,M,-28.727,M,1.0,0061*61
",5,1707604175.9999998
1707595033.5994287,42.33723353833334,-71.08691177333333,0.0,328078.89275150804,4689329.168828415,19,T,1.1,"$GNGGA,172937.00,4220.2340123,N,07105.2147064,W,5,10,1.1,4.343,M,-28.727,M,2.0,0061*62
",5,1707604176.9999995
1707595034.689585,42.337233485,-71.08691143,0.0,328078.9208913635,4689329.1622119825,19,T,1.1,"$GNGGA,172938.00,4220.2340091,N,07105.2146858,W,5,10,1.1,4.343,M,-28.727,M,1.0,0061*60
",5,1707604177.9999993
1707595035.7773411,42.33723346166666,-71.08691117,0.0,328078.9422476356,4689329.159095311,19,T,1.2,"$GNGGA,172939.00,4220.2340077,N,07105.2146702,W,5,09,1.2,4.334,M,-28.727,M,2.0,0061*61
",5,1707604178.9999995
1707595036.7848594,42.33723346833333,-71.086911005,0.0,328078.9558591733,4689329.159501986,19,T,1.4,"$GNGGA,172940.00,4220.2340081,N,07105.2146603,W,5,08,1.4,4.326,M,-28.727,M,1.0,0061*61
",5,1707604179.9999998
1707595037.7934816,42.33723345166667,-71.08691081333333,0.0,328078.9716040336,4689329.157263757,19,T,1.4,"$GNGGA,172941.00,4220.2340071,N,07105.2146488,W,5,08,1.4,4.325,M,-28.727,M,1.0,0061*6D
",5,1707604180.9999995
1707595038.802,42.33723349666667,-71.08691072666667,0.0,328078.9788666188,4689329.162085436,19,T,1.4,"$GNGGA,172942.00,4220.2340098,N,07105.2146436,W,5,07,1.4,4.322,M,-28.727,M,2.0,0061*67
",5,1707604181.9999993
1707595039.8105643,42.33723351333333,-71.08691078,0.0,328078.9745182224,4689329.164043973,19,T,1.4,"$GNGGA,172943.00,4220.2340108,N,07105.2146468,W,5,07,1.4,4.313,M,-28.727,M,1.0,0061*64
",5,1707604182.999999
1707595040.8190494,42.337233508333334,-72.75357755,0.0,685062.310632432,4689664.012516531,18,T,1.4,"$GNGGA,172944.00,4220.2340105,N,07105.2146530,W,5,07,1.4,4.312,M,-28.727,M,2.0,0061*60
",5,1707604183.9999995
1707595041.8268616,42.33723343166667,-71.08691097,0.0,328078.95864269184,4689329.155359669,19,T,1.4,"$GNGGA,172945.00,4220.2340059,N,07105.2146582,W,5,07,1.4,4.315,M,-28.727,M,1.0,0061*64
",5,1707604184.9999995
1707595042.8350303,42.337233338333334,-71.08691111166667,0.0,328078.9467172645,4689329.145282145,19,T,1.4,"$GNGGA,172946.00,4220.2340003,N,07105.2146667,W,5,07,1.4,4.318,M,-28.727,M,1.0,0061*6D
",5,1707604185.9999995
1707595043.84354,42.33723319,-71.08691134166666,0.0,328078.9273646914,4689329.129275886,19,T,1.4,"$GNGGA,172947.00,4220.2339914,N,07105.2146805,W,5,08,1.4,4.321,M,-28.727,M,2.0,0061*61
",5,1707604186.9999995
1707595044.8486931,45.670566083333334,-71.08691255666666,0.0,337450.0043880817,5059564.266924266,19,T,1.2,"$GNGGA,172948.00,4220.2339650,N,07105.2147534,W,4,09,1.2,4.311,M,-28.727,M,1.0,0061*69
",4,1707604187.9999998
1707595045.8574631,45.670566083333334,-71.08691255666666,0.0,337450.0043880817,5059564.266924266,19,T,1.2,"$GNGGA,172949.00,4220.2339650,N,07105.2147534,W,4,09,1.2,4.311,M,-28.727,M,2.0,0061*6B
",4,1707604188.9999993
1707595046.8661046,45.670566083333334,-71.08691255666666,0.0,337450.0043880817,5059564.266924266,19,T,1.2,"$GNGGA,172950.00,4220.2339650,N,07105.2147534,W,4,09,1.2,4.310,M,-28.727,M,1.0,0061*61
",4,1707604189.999999
1707595047.875744,45.670566083333334,-71.08691255833334,0.0,337450.00425826444,5059564.26692765,19,T,1.4,"$GNGGA,172951.00,4220.2339650,N,07105.2147535,W,4,08,1.4,4.310,M,-28.727,M,1.0,0061*66
",4,1707604190.9999995
1707595048.8842204,42.337232748333335,-71.08691256,0.0,328078.82578980585,4689329.082695475,19,T,1.4,"$GNGGA,172952.00,4220.2339649,N,07105.2147536,W,4,08,1.4,4.310,M,-28.727,M,2.0,0061*6D
",4,1707604191.9999995
1707595049.89236,42.337232748333335,-71.08691256,0.0,328078.82578980585,4689329.082695475,19,T,1.4,"$GNGGA,172953.00,4220.2339649,N,07105.2147536,W,4,08,1.4,4.310,M,-28.727,M,1.0,0061*6F
",4,1707604192.9999995
1707595050.9015357,42.337232193333335,-71.08691371833334,0.0,328078.7288491077,4689329.023408951,19,T,1.4,"$GNGGA,172954.00,4220.2339316,N,07105.2148231,W,5,08,1.4,4.340,M,-28.727,M,2.0,0061*6F
",5,1707604193.9999993
1707595051.9101834,42.33723212,-71.08691414333333,0.0,328078.69363602996,4689329.016125135,19,T,1.4,"$GNGGA,172955.00,4220.2339272,N,07105.2148486,W,5,08,1.4,4.339,M,-28.727,M,1.0,0061*6A
",5,1707604194.9999993
1707595052.918992,42.337232075,-71.08691459833334,0.0,328078.656028641,4689329.0120481765,19,T,1.4,"$GNGGA,172956.00,4220.2339245,N,07105.2148759,W,5,08,1.4,4.334,M,-28.727,M,1.0,0061*61
",5,1707604195.9999995
