Timestamp,Latitude,Longitude,Altitude,UTM Easting,UTM Northing,Zone,Letter,HDOP,GNGGA Read,Fix Quality,Current Time
1707595537.2195215,42.33823891,-71.086507995,0.0,328114.89697728655,4689439.99137844,19,T,0.8,"$GNGGA,165348.00,4220.2943346,N,07105.1904797,W,4,18,0.8,23.220,M,-28.725,M,2.0,0061*5B
",4,1707602027.9999995
1707595538.4749799,42.33823891,-71.086507995,0.0,328114.89697728655,4689439.99137844,19,T,0.8,"$GNGGA,165349.00,4220.2943346,N,07105.1904797,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*59
",4,1707602028.9999995
1707595539.7311544,42.33823891,-71.086507995,0.0,328114.89697728655,4689439.99137844,19,T,0.8,"$GNGGA,165350.00,4220.2943346,N,07105.1904797,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*51
",4,1707602029.9999995
1707595540.9868221,42.33823891,-71.086507995,0.0,328114.89697728655,4689439.99137844,19,T,0.8,"$GNGGA,165351.00,4220.2943346,N,07105.1904797,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*50
",4,1707602030.9999993
1707595542.2430038,42.33823891,-71.086507995,0.0,328114.89697728655,4689439.99137844,19,T,0.8,"$GNGGA,165352.00,4220.2943346,N,07105.1904797,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*53
",4,1707602031.999999
1707595543.4985266,42.33823891,-71.086507995,0.0,328114.89697728655,4689439.99137844,19,T,0.8,"$GNGGA,165353.00,4220.2943346,N,07105.1904797,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*52
",4,1707602032.9999993
1707595544.7533648,42.33823891,-71.086507995,0.0,328114.89697728655,4689439.99137844,19,T,0.8,"$GNGGA,165354.00,4220.2943346,N,07105.1904797,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*55
",4,1707602033.999999
1707595546.0097823,42.33823891,-71.086507995,0.0,328114.89697728655,4689439.99137844,19,T,0.8,"$GNGGA,165355.00,4220.2943346,N,07105.1904797,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*54
",4,1707602034.9999993
1707595547.2652836,42.33823891,-71.086507995,0.0,328114.89697728655,4689439.99137844,19,T,0.8,"$GNGGA,165356.00,4220.2943346,N,07105.1904797,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*57
",4,1707602035.9999995
1707595548.519963,42.33823891,-71.086507995,0.0,328114.89697728655,4689439.99137844,19,T,0.8,"$GNGGA,165357.00,4220.2943346,N,07105.1904797,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*56
",4,1707602036.999999
1707595549.7754264,42.33823890833333,-71.08650799666667,0.0,328114.89683544124,4689439.991196738,19,T,0.8,"$GNGGA,165358.00,4220.2943345,N,07105.1904798,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*55
",4,1707602037.9999995
1707595551.0317268,42.33823890833333,-71.08650799666667,0.0,328114.89683544124,4689439.991196738,19,T,0.8,"$GNGGA,165359.00,4220.2943345,N,07105.1904798,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*54
",4,1707602038.9999993
1707595552.288053,42.33823890833333,-71.08650799666667,0.0,328114.89683544124,4689439.991196738,19,T,0.8,"$GNGGA,165400.00,4220.2943345,N,07105.1904798,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*5F
",4,1707602039.9999995
1707595553.543503,42.33823890833333,-71.08650799666667,0.0,328114.89683544124,4689439.991196738,19,T,0.8,"$GNGGA,165401.00,4220.2943345,N,07105.1904798,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*5E
",4,1707602040.999999
1707595554.7971532,42.33823890833333,-71.08650799666667,0.0,328114.89683544124,4689439.991196738,19,T,0.8,"$GNGGA,165402.00,4220.2943345,N,07105.1904798,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*5D
",4,1707602041.9999993
1707595556.0519958,42.33823890833333,-71.08650799666667,0.0,328114.89683544124,4689439.991196738,19,T,0.8,"$GNGGA,165403.00,4220.2943345,N,07105.1904798,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*5C
",4,1707602042.9999995
