Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,gpgga_read
1711484236.2081597,435,1711484236,0,GPS1_Frame,42.33648166666667,-71.09107833333334,19.2,327733.58146056056,4689254.111822796,19,T,1.6,"b'$GPGGA,201716.000,4220.1889,N,07105.4647,W,1,06,1.6,19.2,M,-33.8,M,,0000*5D\r\n'"
1711484237.2044542,436,1711484237,0,GPS1_Frame,42.33654,-71.09106666666666,19.8,327734.7019036872,4689260.565659654,19,T,1.6,"b'$GPGGA,201717.000,4220.1924,N,07105.4640,W,1,06,1.6,19.8,M,-33.8,M,,0000*57\r\n'"
1711484238.2040396,437,1711484238,0,GPS1_Frame,42.336574999999996,-71.09106333333334,20.4,327735.07209063356,4689264.445390083,19,T,1.6,"b'$GPGGA,201718.000,4220.1945,N,07105.4638,W,1,06,1.6,20.4,M,-33.8,M,,0000*56\r\n'"
1711484239.2034228,438,1711484239,0,GPS1_Frame,42.336589999999994,-71.09105833333334,21.3,327735.52497401217,4689266.100896422,19,T,1.6,"b'$GPGGA,201719.000,4220.1954,N,07105.4635,W,1,06,1.6,21.3,M,-33.8,M,,0000*5C\r\n'"
1711484240.2113166,439,1711484240,0,GPS1_Frame,42.33659666666667,-71.09105500000001,22.2,327735.81779426,4689266.834426056,19,T,1.6,"b'$GPGGA,201720.000,4220.1958,N,07105.4633,W,1,06,1.6,22.2,M,-33.8,M,,0000*5E\r\n'"
1711484241.2103934,440,1711484241,0,GPS1_Frame,42.3366,-71.09105500000001,23.0,327735.8268961628,4689267.204567329,19,T,1.6,"b'$GPGGA,201721.000,4220.1960,N,07105.4633,W,1,06,1.6,23.0,M,-33.8,M,,0000*57\r\n'"
1711484242.209859,441,1711484242,0,GPS1_Frame,42.3366,-71.09105666666666,24.0,327735.68958796386,4689267.207943787,19,T,1.6,"b'$GPGGA,201722.000,4220.1960,N,07105.4634,W,1,06,1.6,24.0,M,-33.8,M,,0000*54\r\n'"
1711484243.2040048,442,1711484243,0,GPS1_Frame,42.3366,-71.09105666666666,24.0,327735.68958796386,4689267.207943787,19,T,1.6,"b'$GPGGA,201723.000,4220.1960,N,07105.4634,W,1,06,1.6,24.0,M,-33.8,M,,0000*55\r\n'"
1711484244.2023318,443,1711484244,0,GPS1_Frame,42.3366,-71.09106,24.4,327735.41497156594,4689267.214696711,19,T,1.7,"b'$GPGGA,201724.000,4220.1960,N,07105.4636,W,1,05,1.7,24.4,M,-33.8,M,,0000*56\r\n'"
1711484245.2160127,444,1711484245,0,GPS1_Frame,42.33660166666667,-71.09106666666666,24.9,327734.87028974283,4689267.413273231,19,T,1.6,"b'$GPGGA,201725.000,4220.1961,N,07105.4640,W,1,06,1.6,24.9,M,-33.8,M,,0000*58\r\n'"
1711484246.203081,445,1711484246,0,GPS1_Frame,42.33660833333333,-71.09107666666667,26.1,327734.064644563,4689268.173814683,19,T,1.6,"b'$GPGGA,201726.000,4220.1965,N,07105.4646,W,1,06,1.6,26.1,M,-33.8,M,,0000*53\r\n'"
1711484247.2043653,446,1711484247,0,GPS1_Frame,42.336619999999996,-71.09108833333333,26.7,327733.13534446806,4689269.492944663,19,T,1.6,"b'$GPGGA,201727.000,4220.1972,N,07105.4653,W,1,06,1.6,26.7,M,-33.8,M,,0000*56\r\n'"
1711484248.2032216,447,1711484248,0,GPS1_Frame,42.33663,-71.09111833333333,27.7,327730.6911041982,4689270.664146127,19,T,1.6,"b'$GPGGA,201728.000,4220.1978,N,07105.4671,W,1,06,1.6,27.7,M,-33.8,M,,0000*52\r\n'"
1711484249.2152722,448,1711484249,0,GPS1_Frame,42.33663333333334,-71.09113833333335,28.4,327729.0525088473,4689271.074806313,19,T,1.5,"b'$GPGGA,201729.000,4220.1980,N,07105.4683,W,1,07,1.5,28.4,M,-33.8,M,,0000*57\r\n'"
1711484250.206277,449,1711484250,0,GPS1_Frame,42.33663333333334,-71.091135,28.4,327729.32712510554,4689271.068053136,19,T,1.5,"b'$GPGGA,201730.000,4220.1980,N,07105.4681,W,1,07,1.5,28.4,M,-33.8,M,,0000*5D\r\n'"
1711484251.2113485,450,1711484251,0,GPS1_Frame,42.33663,-71.09114166666667,28.6,327728.7687903068,4689270.711418222,19,T,1.6,"b'$GPGGA,201731.000,4220.1978,N,07105.4685,W,1,06,1.6,28.6,M,-33.8,M,,0000*5F\r\n'"
1711484252.209098,451,1711484252,0,GPS1_Frame,42.336626666666675,-71.09113833333335,28.8,327729.03430430405,4689270.334523755,19,T,1.5,"b'$GPGGA,201732.000,4220.1976,N,07105.4683,W,1,07,1.5,28.8,M,-33.8,M,,0000*58\r\n'"
1711484253.206036,452,1711484253,0,GPS1_Frame,42.33661833333334,-71.09113333333333,29.8,327729.4234731136,4689269.399040796,19,T,1.5,"b'$GPGGA,201733.000,4220.1971,N,07105.4680,W,1,07,1.5,29.8,M,-33.8,M,,0000*5C\r\n'"
1711484254.2059958,453,1711484254,0,GPS1_Frame,42.33661666666667,-71.09112833333333,30.0,327729.83084648167,4689269.203840419,19,T,1.5,"b'$GPGGA,201734.000,4220.1970,N,07105.4677,W,1,07,1.5,30.0,M,-33.8,M,,0000*52\r\n'"
1711484255.2060347,454,1711484255,0,GPS1_Frame,42.336613333333325,-71.09113,30.3,327729.68443608365,4689268.837075715,19,T,1.5,"b'$GPGGA,201735.000,4220.1968,N,07105.4678,W,1,07,1.5,30.3,M,-33.8,M,,0000*56\r\n'"
1711484256.2067869,455,1711484256,0,GPS1_Frame,42.33660166666667,-71.09114166666667,31.2,327728.69142089575,4689267.565217355,19,T,1.5,"b'$GPGGA,201736.000,4220.1961,N,07105.4685,W,1,07,1.5,31.2,M,-33.8,M,,0000*5E\r\n'"
1711484257.2081892,456,1711484257,0,GPS1_Frame,42.336574999999996,-71.09116333333333,31.9,327726.83359535,4689264.647983119,19,T,1.5,"b'$GPGGA,201737.000,4220.1945,N,07105.4698,W,1,07,1.5,31.9,M,-33.8,M,,0000*5E\r\n'"
1711484258.2048542,457,1711484258,0,GPS1_Frame,42.336533333333335,-71.09118333333332,32.7,327725.0721156094,4689260.0617369395,19,T,1.5,"b'$GPGGA,201738.000,4220.1920,N,07105.4710,W,1,07,1.5,32.7,M,-33.8,M,,0000*5E\r\n'"
1711484259.2092974,458,1711484259,0,GPS1_Frame,42.336486666666666,-71.09119333333334,33.3,327724.120830667,4689254.900019134,19,T,1.5,"b'$GPGGA,201739.000,4220.1892,N,07105.4716,W,1,07,1.5,33.3,M,-33.8,M,,0000*54\r\n'"
1711484260.2053044,459,1711484260,0,GPS1_Frame,42.33643166666668,-71.09119666666668,34.3,327723.69602259283,4689248.799441526,19,T,1.5,"b'$GPGGA,201740.000,4220.1859,N,07105.4718,W,1,07,1.5,34.3,M,-33.8,M,,0000*54\r\n'"
1711484261.2151344,460,1711484261,0,GPS1_Frame,42.33637999999999,-71.09119666666668,34.7,327723.55493405374,4689243.0622518705,19,T,1.5,"b'$GPGGA,201741.000,4220.1828,N,07105.4718,W,1,07,1.5,34.7,M,-33.8,M,,0000*57\r\n'"
1711484262.2039375,461,1711484262,0,GPS1_Frame,42.33632833333333,-71.0912,35.5,327723.13922806934,4689237.331815631,19,T,1.5,"b'$GPGGA,201742.000,4220.1797,N,07105.4720,W,1,07,1.5,35.5,M,-33.8,M,,0000*57\r\n'"
1711484263.2153475,462,1711484263,0,GPS1_Frame,42.336285,-71.0912,35.9,327723.020895784,4689232.51997922,19,T,1.5,"b'$GPGGA,201743.000,4220.1771,N,07105.4720,W,1,07,1.5,35.9,M,-33.8,M,,0000*52\r\n'"
1711484264.207301,463,1711484264,0,GPS1_Frame,42.33624833333333,-71.09120166666666,36.6,327722.7834595767,4689228.451802045,19,T,1.5,"b'$GPGGA,201744.000,4220.1749,N,07105.4721,W,1,07,1.5,36.6,M,-33.8,M,,0000*53\r\n'"
1711484265.205295,464,1711484265,0,GPS1_Frame,42.336221666666674,-71.0912,37.2,327722.8479487759,4689225.48729529,19,T,1.5,"b'$GPGGA,201745.000,4220.1733,N,07105.4720,W,1,07,1.5,37.2,M,-33.8,M,,0000*5B\r\n'"
1711484266.2084448,465,1711484266,0,GPS1_Frame,42.336206666666676,-71.09120333333334,36.3,327722.5323695571,4689223.828413011,19,T,1.5,"b'$GPGGA,201746.000,4220.1724,N,07105.4722,W,1,07,1.5,36.3,M,-33.8,M,,0000*5C\r\n'"
1711484267.2109754,466,1711484267,0,GPS1_Frame,42.33619999999999,-71.09120666666666,35.4,327722.23954645416,4689223.094883883,19,T,1.5,"b'$GPGGA,201747.000,4220.1720,N,07105.4724,W,1,07,1.5,35.4,M,-33.8,M,,0000*5B\r\n'"
1711484268.209412,467,1711484268,0,GPS1_Frame,42.33619999999999,-71.09121333333333,33.9,327721.6903101633,4689223.1083906945,19,T,1.5,"b'$GPGGA,201748.000,4220.1720,N,07105.4728,W,1,07,1.5,33.9,M,-33.8,M,,0000*53\r\n'"
1711484269.2192044,468,1711484269,0,GPS1_Frame,42.33619999999999,-71.09121333333333,33.9,327721.6903101633,4689223.1083906945,19,T,1.5,"b'$GPGGA,201749.000,4220.1720,N,07105.4728,W,1,07,1.5,33.9,M,-33.8,M,,0000*52\r\n'"
1711484270.206479,469,1711484270,0,GPS1_Frame,42.33620166666666,-71.09121666666667,32.8,327721.4202432865,4689223.300214746,19,T,1.5,"b'$GPGGA,201750.000,4220.1721,N,07105.4730,W,1,07,1.5,32.8,M,-33.8,M,,0000*52\r\n'"
1711484271.2081547,470,1711484271,0,GPS1_Frame,42.336196666666666,-71.09122166666666,31.8,327720.99466224376,4689222.755133012,19,T,1.5,"b'$GPGGA,201751.000,4220.1718,N,07105.4733,W,1,07,1.5,31.8,M,-33.8,M,,0000*59\r\n'"
1711484272.2068377,471,1711484272,0,GPS1_Frame,42.33618166666667,-71.09123333333334,30.9,327719.9925369456,4689221.1131344745,19,T,1.5,"b'$GPGGA,201752.000,4220.1709,N,07105.4740,W,1,07,1.5,30.9,M,-33.8,M,,0000*5E\r\n'"
1711484273.2059655,472,1711484273,0,GPS1_Frame,42.336165,-71.09124833333334,30.1,327718.7112415772,4689219.292818964,19,T,1.5,"b'$GPGGA,201753.000,4220.1699,N,07105.4749,W,1,07,1.5,30.1,M,-33.8,M,,0000*56\r\n'"
1711484274.2069147,473,1711484274,0,GPS1_Frame,42.33614666666667,-71.09127,29.3,327716.8761574478,4689217.300940223,19,T,1.5,"b'$GPGGA,201754.000,4220.1688,N,07105.4762,W,1,07,1.5,29.3,M,-33.8,M,,0000*52\r\n'"
1711484275.2105799,474,1711484275,0,GPS1_Frame,42.336130000000004,-71.09130333333333,28.6,327714.0844591406,4689215.517770466,19,T,1.5,"b'$GPGGA,201755.000,4220.1678,N,07105.4782,W,1,07,1.5,28.6,M,-33.8,M,,0000*56\r\n'"
1711484276.2063205,475,1711484276,0,GPS1_Frame,42.336124999999996,-71.09135333333333,27.9,327709.95152768114,4689215.063865378,19,T,1.5,"b'$GPGGA,201756.000,4220.1675,N,07105.4812,W,1,07,1.5,27.9,M,-33.8,M,,0000*5E\r\n'"
1711484277.2052484,476,1711484277,0,GPS1_Frame,42.33613333333333,-71.09141833333334,27.4,327704.6192259309,4689216.120920976,19,T,1.5,"b'$GPGGA,201757.000,4220.1680,N,07105.4851,W,1,07,1.5,27.4,M,-33.8,M,,0000*5F\r\n'"
1711484278.210689,477,1711484278,0,GPS1_Frame,42.33615833333333,-71.09149166666666,27.1,327698.64589820825,4689219.045572735,19,T,1.5,"b'$GPGGA,201758.000,4220.1695,N,07105.4895,W,1,07,1.5,27.1,M,-33.8,M,,0000*59\r\n'"
1711484279.207848,478,1711484279,0,GPS1_Frame,42.33619,-71.09157499999999,26.8,327691.8669288036,4689222.730775981,19,T,1.5,"b'$GPGGA,201759.000,4220.1714,N,07105.4945,W,1,07,1.5,26.8,M,-33.8,M,,0000*54\r\n'"
1711484280.205956,479,1711484280,0,GPS1_Frame,42.336221666666674,-71.09166,26.9,327684.95065728825,4689226.419363442,19,T,1.5,"b'$GPGGA,201800.000,4220.1733,N,07105.4996,W,1,07,1.5,26.9,M,-33.8,M,,0000*5D\r\n'"
1711484281.2059114,480,1711484281,0,GPS1_Frame,42.33625666666667,-71.09175166666667,26.4,327677.4942618632,4689230.491609527,19,T,1.5,"b'$GPGGA,201801.000,4220.1754,N,07105.5051,W,1,07,1.5,26.4,M,-33.8,M,,0000*53\r\n'"
1711484282.2063758,481,1711484282,0,GPS1_Frame,42.336288333333336,-71.09184166666667,26.0,327670.1660784496,4689234.190344823,19,T,1.5,"b'$GPGGA,201802.000,4220.1773,N,07105.5105,W,1,07,1.5,26.0,M,-33.8,M,,0000*51\r\n'"
1711484283.2041802,482,1711484283,0,GPS1_Frame,42.33631999999999,-71.09193666666667,25.5,327662.4259760488,4689237.899221652,19,T,1.9,"b'$GPGGA,201803.000,4220.1792,N,07105.5162,W,1,06,1.9,25.5,M,-33.8,M,,0000*55\r\n'"
1711484284.202724,483,1711484284,0,GPS1_Frame,42.33634833333334,-71.09203166666666,25.2,327654.67677540635,4689241.237966009,19,T,1.9,"b'$GPGGA,201804.000,4220.1809,N,07105.5219,W,1,06,1.9,25.2,M,-33.8,M,,0000*57\r\n'"
1711484285.201145,484,1711484285,0,GPS1_Frame,42.336378333333336,-71.09211833333333,24.8,327647.61867852265,4689244.744898913,19,T,1.9,"b'$GPGGA,201805.000,4220.1827,N,07105.5271,W,1,06,1.9,24.8,M,-33.8,M,,0000*5F\r\n'"
1711484286.2199366,485,1711484286,0,GPS1_Frame,42.336405,-71.09219666666667,24.4,327641.23802473675,4689247.864806328,19,T,1.9,"b'$GPGGA,201806.000,4220.1843,N,07105.5318,W,1,06,1.9,24.4,M,-33.8,M,,0000*5C\r\n'"
1711484287.2024736,486,1711484287,0,GPS1_Frame,42.336435,-71.09227,24.1,327635.2784093163,4689251.34472576,19,T,1.9,"b'$GPGGA,201807.000,4220.1861,N,07105.5362,W,1,06,1.9,24.1,M,-33.8,M,,0000*55\r\n'"
1711484288.2072206,487,1711484288,0,GPS1_Frame,42.33646666666667,-71.09234333333333,23.9,327629.3233534148,4689255.009721099,19,T,1.8,"b'$GPGGA,201808.000,4220.1880,N,07105.5406,W,1,06,1.8,23.9,M,-33.8,M,,0000*5E\r\n'"
1711484289.2048476,488,1711484289,0,GPS1_Frame,42.33650166666666,-71.092415,24.1,327623.51471985376,4689259.041484348,19,T,1.8,"b'$GPGGA,201809.000,4220.1901,N,07105.5449,W,1,06,1.8,24.1,M,-33.8,M,,0000*53\r\n'"
1711484290.2071092,489,1711484290,0,GPS1_Frame,42.336533333333335,-71.09248833333332,24.3,327617.5596764058,4689262.706490099,19,T,1.5,"b'$GPGGA,201810.000,4220.1920,N,07105.5493,W,1,07,1.5,24.3,M,-33.8,M,,0000*51\r\n'"
1711484291.2088544,490,1711484291,0,GPS1_Frame,42.33656333333333,-71.09256166666667,23.8,327611.60008482006,4689266.186430459,19,T,1.5,"b'$GPGGA,201811.000,4220.1938,N,07105.5537,W,1,07,1.5,23.8,M,-33.8,M,,0000*5A\r\n'"
1711484292.2070496,491,1711484292,0,GPS1_Frame,42.33658833333334,-71.092625,23.8,327606.4506852601,4689269.090890102,19,T,1.5,"b'$GPGGA,201812.000,4220.1953,N,07105.5575,W,1,07,1.5,23.8,M,-33.8,M,,0000*52\r\n'"
1711484293.207052,492,1711484293,0,GPS1_Frame,42.33660499999999,-71.09267833333334,24.7,327602.10236650944,4689271.049725851,19,T,1.5,"b'$GPGGA,201813.000,4220.1963,N,07105.5607,W,1,07,1.5,24.7,M,-33.8,M,,0000*5E\r\n'"
1711484294.20677,493,1711484294,0,GPS1_Frame,42.33661833333334,-71.09272166666666,25.2,327598.56878991594,4689272.618148112,19,T,1.5,"b'$GPGGA,201814.000,4220.1971,N,07105.5633,W,1,07,1.5,25.2,M,-33.8,M,,0000*59\r\n'"
1711484295.2065783,494,1711484295,0,GPS1_Frame,42.336634999999994,-71.09276666666666,25.7,327594.90701605415,4689274.560092738,19,T,1.5,"b'$GPGGA,201815.000,4220.1981,N,07105.5660,W,1,07,1.5,25.7,M,-33.8,M,,0000*54\r\n'"
1711484296.20694,495,1711484296,0,GPS1_Frame,42.33665666666668,-71.09282333333334,25.8,327590.29775187175,4689277.080906465,19,T,1.5,"b'$GPGGA,201816.000,4220.1994,N,07105.5694,W,1,07,1.5,25.8,M,-33.8,M,,0000*57\r\n'"
1711484297.2062204,496,1711484297,0,GPS1_Frame,42.336681666666664,-71.09289,26.3,327584.8737525564,4689279.9921411425,19,T,1.5,"b'$GPGGA,201817.000,4220.2009,N,07105.5734,W,1,07,1.5,26.3,M,-33.8,M,,0000*5B\r\n'"
1711484298.2053685,497,1711484298,0,GPS1_Frame,42.33671,-71.092965,26.5,327578.77232793625,4689283.290419179,19,T,1.5,"b'$GPGGA,201818.000,4220.2026,N,07105.5779,W,1,07,1.5,26.5,M,-33.8,M,,0000*56\r\n'"
1711484299.2139945,498,1711484299,0,GPS1_Frame,42.33673833333334,-71.09304333333333,26.7,327572.3962930582,4689286.595462051,19,T,1.5,"b'$GPGGA,201819.000,4220.2043,N,07105.5826,W,1,07,1.5,26.7,M,-33.8,M,,0000*53\r\n'"
1711484300.2049549,499,1711484300,0,GPS1_Frame,42.33676833333334,-71.09312333333334,26.5,327565.88751161203,4689290.088961384,19,T,1.5,"b'$GPGGA,201820.000,4220.2061,N,07105.5874,W,1,07,1.5,26.5,M,-33.8,M,,0000*5C\r\n'"
1711484301.2074852,500,1711484301,0,GPS1_Frame,42.33679833333334,-71.09320166666666,26.4,327559.5160442449,4689293.579087042,19,T,1.5,"b'$GPGGA,201821.000,4220.2079,N,07105.5921,W,1,07,1.5,26.4,M,-33.8,M,,0000*54\r\n'"
1711484302.206137,501,1711484302,0,GPS1_Frame,42.33682666666667,-71.09328000000001,26.3,327553.14002721536,4689296.884148026,19,T,1.5,"b'$GPGGA,201822.000,4220.2096,N,07105.5968,W,1,07,1.5,26.3,M,-33.8,M,,0000*5C\r\n'"
1711484303.205113,502,1711484303,0,GPS1_Frame,42.33685333333333,-71.09335166666666,26.2,327547.30869067844,4689299.990623624,19,T,1.5,"b'$GPGGA,201823.000,4220.2112,N,07105.6011,W,1,07,1.5,26.2,M,-33.8,M,,0000*55\r\n'"
1711484304.20487,503,1711484304,0,GPS1_Frame,42.33687499999999,-71.09341333333333,25.9,327542.28753646277,4689302.521610549,19,T,1.5,"b'$GPGGA,201824.000,4220.2125,N,07105.6048,W,1,07,1.5,25.9,M,-33.8,M,,0000*52\r\n'"
1711484305.215243,504,1711484305,0,GPS1_Frame,42.336891666666666,-71.09346000000001,25.6,327538.4884852539,4689304.466965935,19,T,1.5,"b'$GPGGA,201825.000,4220.2135,N,07105.6076,W,1,07,1.5,25.6,M,-33.8,M,,0000*50\r\n'"
1711484306.2058146,505,1711484306,0,GPS1_Frame,42.336904999999994,-71.09349333333333,25.4,327535.7787838879,4689306.015138805,19,T,1.5,"b'$GPGGA,201826.000,4220.2143,N,07105.6096,W,1,07,1.5,25.4,M,-33.8,M,,0000*5E\r\n'"
1711484307.2084615,506,1711484307,0,GPS1_Frame,42.336915,-71.09352,25.1,327533.60920109553,4689307.179649613,19,T,1.5,"b'$GPGGA,201827.000,4220.2149,N,07105.6112,W,1,07,1.5,25.1,M,-33.8,M,,0000*5D\r\n'"
1711484308.2068367,507,1711484308,0,GPS1_Frame,42.33692333333333,-71.09354166666667,24.7,327531.8469851408,4689308.148948991,19,T,1.5,"b'$GPGGA,201828.000,4220.2154,N,07105.6125,W,1,07,1.5,24.7,M,-33.8,M,,0000*5D\r\n'"
1711484309.2078736,508,1711484309,0,GPS1_Frame,42.33693333333334,-71.09356333333334,24.4,327530.0893261029,4689309.303319504,19,T,1.5,"b'$GPGGA,201829.000,4220.2160,N,07105.6138,W,1,07,1.5,24.4,M,-33.8,M,,0000*54\r\n'"
1711484310.2054346,509,1711484310,0,GPS1_Frame,42.336940000000006,-71.09357666666666,24.3,327529.00909204874,4689310.070646409,19,T,1.5,"b'$GPGGA,201830.000,4220.2164,N,07105.6146,W,1,07,1.5,24.3,M,-33.8,M,,0000*56\r\n'"
1711484311.2065532,510,1711484311,0,GPS1_Frame,42.336941666666675,-71.093585,24.2,327528.3271111408,4689310.2726198,19,T,1.5,"b'$GPGGA,201831.000,4220.2165,N,07105.6151,W,1,07,1.5,24.2,M,-33.8,M,,0000*51\r\n'"
1711484312.2065308,511,1711484312,0,GPS1_Frame,42.33694666666667,-71.09358833333334,24.1,327528.06616569305,4689310.834592931,19,T,1.5,"b'$GPGGA,201832.000,4220.2168,N,07105.6153,W,1,07,1.5,24.1,M,-33.8,M,,0000*5E\r\n'"
1711484313.2056963,512,1711484313,0,GPS1_Frame,42.336953333333334,-71.09359666666666,24.1,327527.3978544468,4689311.591778443,19,T,1.5,"b'$GPGGA,201833.000,4220.2172,N,07105.6158,W,1,07,1.5,24.1,M,-33.8,M,,0000*5F\r\n'"
1711484314.2083695,513,1711484314,0,GPS1_Frame,42.33696333333334,-71.09360833333334,24.1,327526.4640415624,4689312.72586655,19,T,1.5,"b'$GPGGA,201834.000,4220.2178,N,07105.6165,W,1,07,1.5,24.1,M,-33.8,M,,0000*5C\r\n'"
1711484315.2091863,514,1711484315,0,GPS1_Frame,42.33697666666667,-71.09361833333334,24.4,327525.67664953484,4689314.22671554,19,T,1.5,"b'$GPGGA,201835.000,4220.2186,N,07105.6171,W,1,07,1.5,24.4,M,-33.8,M,,0000*5C\r\n'"
1711484316.2063594,515,1711484316,0,GPS1_Frame,42.336998333333334,-71.093615,24.6,327526.0104996564,4689316.62587314,19,T,1.5,"b'$GPGGA,201836.000,4220.2199,N,07105.6169,W,1,07,1.5,24.6,M,-33.8,M,,0000*5A\r\n'"
1711484317.2097092,516,1711484317,0,GPS1_Frame,42.337030000000006,-71.0936,24.8,327527.3328399522,4689320.111790737,19,T,1.5,"b'$GPGGA,201837.000,4220.2218,N,07105.6160,W,1,07,1.5,24.8,M,-33.8,M,,0000*56\r\n'"
1711484318.2057936,517,1711484318,0,GPS1_Frame,42.33707166666667,-71.09358,24.9,327529.09443966614,4689324.697990997,19,T,1.5,"b'$GPGGA,201838.000,4220.2243,N,07105.6148,W,1,07,1.5,24.9,M,-33.8,M,,0000*5C\r\n'"
1711484319.205778,518,1711484319,0,GPS1_Frame,42.33712166666666,-71.09355000000001,25.3,327531.7026620663,4689330.189262042,19,T,1.5,"b'$GPGGA,201839.000,4220.2273,N,07105.6130,W,1,07,1.5,25.3,M,-33.8,M,,0000*5A\r\n'"
1711484320.2036831,519,1711484320,0,GPS1_Frame,42.337178333333334,-71.09351,25.2,327535.1529479244,4689336.400534076,19,T,1.5,"b'$GPGGA,201840.000,4220.2307,N,07105.6106,W,1,07,1.5,25.2,M,-33.8,M,,0000*52\r\n'"
1711484321.2043338,520,1711484321,0,GPS1_Frame,42.33724166666666,-71.09347,25.3,327538.6214530945,4689343.352090411,19,T,1.5,"b'$GPGGA,201841.000,4220.2345,N,07105.6082,W,1,07,1.5,25.3,M,-33.8,M,,0000*59\r\n'"
1711484322.2106514,521,1711484322,0,GPS1_Frame,42.33730666666667,-71.09343,25.5,327542.09450803336,4689350.488719021,19,T,1.5,"b'$GPGGA,201842.000,4220.2384,N,07105.6058,W,1,07,1.5,25.5,M,-33.8,M,,0000*56\r\n'"
1711484323.2072153,522,1711484323,0,GPS1_Frame,42.33737166666666,-71.09339166666668,25.8,327545.4302498507,4689357.628729455,19,T,1.5,"b'$GPGGA,201843.000,4220.2423,N,07105.6035,W,1,07,1.5,25.8,M,-33.8,M,,0000*5B\r\n'"
1711484324.206256,523,1711484324,0,GPS1_Frame,42.337435000000006,-71.09335833333333,26.0,327548.34951013897,4689364.593811225,19,T,1.5,"b'$GPGGA,201844.000,4220.2461,N,07105.6015,W,1,07,1.5,26.0,M,-33.8,M,,0000*53\r\n'"
1711484325.2050261,524,1711484325,0,GPS1_Frame,42.33748833333334,-71.09331666666667,26.8,327551.9279606779,4689370.431569335,19,T,1.5,"b'$GPGGA,201845.000,4220.2493,N,07105.5990,W,1,07,1.5,26.8,M,-33.8,M,,0000*50\r\n'"
1711484326.2114046,525,1711484326,0,GPS1_Frame,42.33753333333334,-71.09327666666667,27.8,327555.3463200076,4689375.34735576,19,T,1.5,"b'$GPGGA,201846.000,4220.2520,N,07105.5966,W,1,07,1.5,27.8,M,-33.8,M,,0000*52\r\n'"
1711484327.2066166,526,1711484327,0,GPS1_Frame,42.337575,-71.09324833333334,29.3,327557.7944204953,4689379.916662389,19,T,1.5,"b'$GPGGA,201847.000,4220.2545,N,07105.5949,W,1,07,1.5,29.3,M,-33.8,M,,0000*58\r\n'"
1711484328.2247486,527,1711484328,0,GPS1_Frame,42.33760833333334,-71.09322166666668,30.2,327560.0824331754,4689383.563996328,19,T,1.5,"b'$GPGGA,201848.000,4220.2565,N,07105.5933,W,1,07,1.5,30.2,M,-33.8,M,,0000*51\r\n'"
1711484329.2117238,528,1711484329,0,GPS1_Frame,42.33763666666667,-71.09319666666667,31.1,327562.21947051276,4689386.659498818,19,T,1.5,"b'$GPGGA,201849.000,4220.2582,N,07105.5918,W,1,07,1.5,31.1,M,-33.8,M,,0000*52\r\n'"
1711484330.206064,529,1711484330,0,GPS1_Frame,42.337669999999996,-71.09317666666668,30.1,327563.95825535036,4689390.320353675,19,T,1.5,"b'$GPGGA,201850.000,4220.2602,N,07105.5906,W,1,07,1.5,30.1,M,-33.8,M,,0000*5F\r\n'"
1711484331.2085235,530,1711484331,0,GPS1_Frame,42.337695000000004,-71.09315333333333,28.6,327565.9488720321,4689393.049095743,19,T,1.5,"b'$GPGGA,201851.000,4220.2617,N,07105.5892,W,1,07,1.5,28.6,M,-33.8,M,,0000*58\r\n'"
1711484332.2088637,531,1711484332,0,GPS1_Frame,42.337714999999996,-71.09313666666667,27.5,327567.3765973537,4689395.236145578,19,T,1.5,"b'$GPGGA,201852.000,4220.2629,N,07105.5882,W,1,07,1.5,27.5,M,-33.8,M,,0000*5B\r\n'"
1711484333.233998,532,1711484333,0,GPS1_Frame,42.33772999999999,-71.09311833333332,26.7,327568.92796092946,4689396.864603801,19,T,1.5,"b'$GPGGA,201853.000,4220.2638,N,07105.5871,W,1,07,1.5,26.7,M,-33.8,M,,0000*55\r\n'"
1711484334.2051952,533,1711484334,0,GPS1_Frame,42.33773833333333,-71.09309666666667,25.8,327570.73571323673,4689397.746020036,19,T,1.5,"b'$GPGGA,201854.000,4220.2643,N,07105.5858,W,1,07,1.5,25.8,M,-33.8,M,,0000*59\r\n'"
1711484335.206408,534,1711484335,0,GPS1_Frame,42.33774833333334,-71.09307166666667,25.4,327572.8226319585,4689398.805747954,19,T,1.5,"b'$GPGGA,201855.000,4220.2649,N,07105.5843,W,1,07,1.5,25.4,M,-33.8,M,,0000*54\r\n'"
1711484336.2332723,535,1711484336,0,GPS1_Frame,42.337761666666665,-71.09304999999999,24.7,327574.64404944517,4689400.242377244,19,T,1.5,"b'$GPGGA,201856.000,4220.2657,N,07105.5830,W,1,07,1.5,24.7,M,-33.8,M,,0000*5E\r\n'"
1711484337.2187877,536,1711484337,0,GPS1_Frame,42.33777833333333,-71.09302666666667,24.1,327576.61188253807,4689402.045768717,19,T,1.5,"b'$GPGGA,201857.000,4220.2667,N,07105.5816,W,1,07,1.5,24.1,M,-33.8,M,,0000*5E\r\n'"
1711484338.2091057,537,1711484338,0,GPS1_Frame,42.33780166666667,-71.09300666666667,23.7,327578.3233246389,4689404.596202734,19,T,1.4,"b'$GPGGA,201858.000,4220.2681,N,07105.5804,W,1,07,1.4,23.7,M,-33.8,M,,0000*5A\r\n'"
